transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x35826c504cf4ed5f7917d5d21656fee6423d260250632be0b7584f595438d0da,42,0x4a9e6225665070317d19f8c10b8f57413fcfaff55a1a96334c4a519b4e99e865,20500093,23552365,117539,,,1,1468320492,,,,,,
0x35876f0a4e00ff4d0f1b28921d11c7a1388011ce8ab506b8989aaa5f2991dd81,47,0x1382b01cdcdff7ddf03ab6f5b8d5731e52e7dfe72ed3be15bcefe7ec6fdda3f9,20500092,25480785,42181,,,1,2000364547,,,,,,
0x358f0921e2539015e3fe9228ced05818c4b4ab20b921bde42e46d1ef83b96ff8,0,0x2ccba281c8ad68be383bfc7eca318d9de9650fdde69912b0ae4cfec9c5a6de89,20500069,112999,112999,,,1,20319195089,,,,,,
0x3591493dc0a59e3226fdf4c684cfe78667df5e26a9ffe99f8e0a1761fc5972a0,183,0xb078220325ef74b1531613f9f5cadae51f2408f99353c53ba9db8c2d533afb87,20500048,18026891,77732,,,1,1000000000,,,,,,
0x3597fa6a856ecd07a659bf19cd61ecc54a70b2c82dd4c478047d4c7030f643b7,53,0x3265e5d1a36129078efc0aa2e7994e7748db4828edc61502e92697b15d21e54c,20500025,3773459,314681,,,1,1915292157,,,,,,
0x35a2360fb973ce3bdab7d6a2e34c8a7a459935098f7bce02285b6409af75c82b,31,0x4fa5be79bc685bf23b14823a8e7fa93fd31a0928239b68d588dfa693b14d5dee,20500035,3883946,233130,,,1,1035118960,,,,,,
0x35a552d2ae722eadf61fc0e565c3f8b159f82b6584442bed35565075cc472bb4,48,0xc4180bc302924f225fda0b5e972d253228c8fb8e2c8bc428db2d317dda7cef59,20500031,10227722,38586,,,1,3044390607,,,,,,
0x35c29134a68e0da0d158a9f8e9e1d920816aa806ed79ddc9d996a3c601013c65,19,0x7519808ac40e772b1c42b7b8c1f06074a35a4863e1d2e735c8d444f92f1717e9,20500023,4371867,175030,,,1,2883570576,,,,,,
0x35cbe219d166b0beb83a542375986974a8a51d9ae5bf5b8c4e726ac345c7e4d9,68,0x44e01ed29d395f107abfffaa6f8c06cf49e88403f7e62be880c8ebda6416ce52,20500041,7784802,34326,,,1,2971002127,,,,,,
0x35d5cae12e600d78fc7ec0bb91c8b97269cd9f9fa3ec1cf0df3fdf2d7141b832,62,0xcb8ff0f63df7b35cac73b13e382a6faaa5efcabbcbfa1a374d1906566fa43bca,20500045,8182945,117539,,,1,1811215413,,,,,,
