transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x7fa19dbf936ee379df22bc11235ac242da1c31e75b28d11d375a284870a1baed,31,0xbabfc32d183c02005b0b17c0928d27a201984a95bfe97c24a3e88566c95daa7f,20500033,3205874,64948,,,1,2109327014,,,,,,
0x7fa6af4f4483616b5dc380ea7855fd1a0b538684d09536cba8676571d57957e2,82,0x4fa5be79bc685bf23b14823a8e7fa93fd31a0928239b68d588dfa693b14d5dee,20500035,6825862,146227,,,1,1915118960,,,,,,
0x7fa705312f874e8e51f6f11b8df844348ce42c71257f088cc774fadbf933ac29,0,0xe5cb0fa2fcf1f16ddabd1da0021d3288953d947801a05b43ea6f96505f2f44e8,20500050,261032,261032,,,1,777814130126,,,,,,
0x7faa8416da226c13a2070304b6a93095fe748488358e9a5b8fa3c8e4925d44fd,96,0x5f14a36d0dcb6d40f7823d8f14c36d7b5433b357a7a9ae753e65f17717464aa1,20500008,7655268,41309,,,1,1000000000,,,,,,
0x7fbd459f2727aeceaedf9b550048db5e62cb6dcb8a8c9ebe4d336d38e62621f1,9,0x07da6173852661a7f2ff621fbd4abcbeb9ee3924186e4693417dab4292241401,20500094,1768419,111043,,,1,1015946914,,,,,,
0x7fbec74b9869777af45a5b69572e15a1c16039fec493e305f5d1c1a7c829daaa,83,0x28232ca6a222b19c0bf059d5690254dea5103bbdc8995c4bd7bdbe5e8ccb1f08,20500002,9334569,57030,,,1,2976521905,,,,,,
0x7fc4c19042f34f69f113ce80223dbe7ee01354108f228bedfc0693b7692dceac,173,0x1c8d539c4611224b1532a3defc0d6971787db2dfc15d62401fcb00e14a671a7e,20500013,19639352,40360,,,1,879764875,,,,,,
0x7fda5382f6f76632913b53293668f972bcc24cba14c6fec2cf85af2bd17222ff,107,0x60613e93b9d7b7634e03400a9e9b98a057bfd64c3cea1cdb6a706fde1f478763,20500014,6976844,195198,,,1,2970129421,,,,,,
0x7fdf28c8d43568a939d12f7731378c617b0021a620d929babe595daad685c4dd,170,0xa94a9dafca0234e8503a7e8fd229e90686d98a4dd6597715f0b7d9330938cc7d,20500017,16984154,146593,,,1,953641035,,,,,,
0x7fe05e6c0f7ef6941015fdc7459c594b284a6f27a41357933325c607f91e7ad2,3,0xff1df54c8021102af748fc1780f12928c3139419ded8713f79b09b0a147428c5,20500028,348367,166508,,,1,5944630371,,,,,,
