transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x12c8aa150b0f753c4147298190470fe2418c0e8e2ed95a9f80098020431e0058,73,0x7668681947b69e1405375c9206d0e78ef2d8e4b3ecbc76999ef1e82d2a4c2e9b,20500075,7347939,35575,,,1,997105412,,,,,,
0x12cf84e2bf9ac98705d823f69ab4aaedaa198a2d69b5a43735fad874df435f8a,84,0x2bfa0a240099d452853e30db4bbf9fbfd49ca20e664e0f8f9b8f546dd1cb4e6b,20500095,14660797,63209,,,1,3004315762,,,,,,
0x12f57482956a6758b0274bc6ce1c46e58d96f798d49af15bb023fdd41fbdb3ae,58,0x9e660c8d1a11cac8d171a07ef438a77b71ea2d06ea19c8193f510a5f7fd140ce,20500053,10538243,63209,,,1,2786094137,,,,,,
0x12f58117d384d0b942f564ee24bea23a911203323932b8b610d163d38dea5b74,161,0xc44b082920aee24c5de44e1948c5eb0bfc39e017ef15ac0315f9ddaea2583fd1,20500021,15141270,164792,,,1,880618121,,,,,,
0x12f587c2ed02b3a0ef0726864af84547577fdc585cd13977ecea65ab77e1968e,1,0xe1a8d8bee3393cfd629d73b57ce5b19b46f848ca2d8089404b85569fd5406608,20500056,237869,113808,,,1,839702427,,,,,,
0x12febc61a067f2866119307971e6d5ce2a8a76a9b7a66d0694d56c9ca9cea031,46,0x42e86a6d0d533045ea6b36412c822c6c833977afcb7950cf15c2345cfa4095db,20500054,4636294,61396,,,1,2808036290,,,,,,
0x13035e718fdd6466447d4aa6366bee36fef8e392c4be953624a0b3a46bb5e94d,111,0xecd84828bf5fbcbf2456ee1a39152fb82a209b0ad2da72cf9ccd359eb46d89c9,20500061,5465081,131725,,,1,4448940726,,,,,,
0x130fe521d785b4889dce4bcd5b1f5c9359530cd941127d958597c6d2365fa7fd,110,0xc44b082920aee24c5de44e1948c5eb0bfc39e017ef15ac0315f9ddaea2583fd1,20500021,10001013,113007,,,1,920000000,,,,,,
0x131b29a0cc124aa416e2ca0a4da4a599ad25e483a1a119ca966a6a589fed9a92,58,0x07da6173852661a7f2ff621fbd4abcbeb9ee3924186e4693417dab4292241401,20500094,6315836,120859,,,1,2089905560,,,,,,
0x132925ca763fd7d2a9b3bc8ba50a4417772649d8033fb445ca1ce848f441ea40,148,0x9f8ae3e10e3715387953f44b1deffbb5a48f077a2b78f87025dbf5a3d097073a,20500081,13861719,29995,,,1,925904270,,,,,,
