transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x2ffa6ab9977ec36f9fb64124faaef739707cd886ee76641aa62d415f3e0b80b3,13,0x7147d96726b4a68091281bfc8c38459eb2fa4274234b09e73fc5c68221c73976,20500040,2061345,52170,,,1,3012648124,,,,,,
0x3017928b5806b22ebb365e3c717acaed3aae613d06eadb4c2e687ecb74400861,70,0x1382b01cdcdff7ddf03ab6f5b8d5731e52e7dfe72ed3be15bcefe7ec6fdda3f9,20500092,26592828,41297,,,1,1802807609,,,,,,
0x30286d87c6ad463b4f8a4a447ef6729d2efbd269b1914bc432e95b8566be6449,5,0x3782bed52c2f4be4f0c79ec3bb1c187732c4c7b7c5796c0cd109435f69ec23df,20500059,1407221,115674,,,1,11467796413,,,,,,
0x302a99719dd124dc1415181bfc45b7f3fda3dd4e54ea6cbe1360ec3aee859561,62,0xaeeec164cc35965298871a469ebf354a02f50366f96c846027efc1b5897a8c13,20500027,28462619,156800,,,1,968964354,,,,,,
0x302a9ec6c53d97033e2d582a275c44f4486e70bf6fb0e2a75778d6e991060478,104,0x60613e93b9d7b7634e03400a9e9b98a057bfd64c3cea1cdb6a706fde1f478763,20500014,6416773,36717,,,1,4500168965,,,,,,
0x3058a8b562610f1af72506f37052addcfff03c713c3def7adec0201d9a454fd4,119,0x7634bd3de70f62826add0df523c78718cd6ce87d7e8dd01aa176d11977c058ee,20500090,10292860,99076,,,1,834637123,,,,,,
0x3059d27370cbe536ca58897af811486d823bc4d9d30fca38fd4ada265f6235d1,144,0xb48b09e92dc7345048955fcb1ef6824a1e334d195d598e919dbfcf4e4e509b59,20500074,29792743,155098,,,1,882855439,,,,,,
0x305f4b225e1dbd2f9ea73b61a78a8a4c90bdea06d30603b4e58f88778b04bb00,22,0x21828009a8206975b00a6f96973450afdb0d53e98d96ef17c1a6a273b3d48d40,20500011,2136869,51700,,,1,2160811020,,,,,,
0x305fd1d00bcf1bc793af18c3e8e9e536f1bd832560c1df9887ee7f8cb240dee0,28,0x2ccba281c8ad68be383bfc7eca318d9de9650fdde69912b0ae4cfec9c5a6de89,20500069,2727093,114781,,,1,2567671217,,,,,,
0x3064049e36d9a0445d4055d653aa06753092ed8cdb9550c0dd20f3bc618bccea,4,0x04e3fbe938d3630d41175a94db07cf5db107ff0d34330e82257542756a829a37,20500039,823080,170840,,,1,6250000000,,,,,,
