transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x65811478e527fed64b81db643d6b617791b062ddfa670a34c53de7cc52198fdd,23,0x97f0de193f195d4c7a273cd26717d684ead711d8f54c75bbd407ebfc89eaf8f4,20500076,962995,80819,,,1,2938817035,,,,,,
0x65851c45ea024be56fe1c7c3c017b09a7cdb56b3c49598c6ee009db010ed040f,118,0x94b2bd449af2ba0dcb83b6e1dfadea052a9d4f33b64c0ba3d5a072c1ecb90c3e,20500009,13040233,134463,,,1,1555558603,,,,,,
0x65a3b647aebb48e39716e7d54ce2fb995d3e1a295d8b97f29e616b87987eb359,71,0x2bfa0a240099d452853e30db4bbf9fbfd49ca20e664e0f8f9b8f546dd1cb4e6b,20500095,13731880,254547,,,1,4004315762,,,,,,
0x65ae23c9da3194c98afe286469769d4ec5133ce30dd63c5bcf30eed029270a6f,5,0x45e6ea3c7d63b7242977aeee6ee2c2b46dfc4f3b6540dc70afff93a7014013da,20500020,846866,128012,,,1,6569080547,,,,,,
0x65b2a34c2353af70b151b6f84547fe2691721208b4908bdb8aee80e094e04185,39,0x7668681947b69e1405375c9206d0e78ef2d8e4b3ecbc76999ef1e82d2a4c2e9b,20500075,5838415,34502,,,1,2960643258,,,,,,
0x65bc9b129b6e54e4d9a475e53226151940b0749d92f716d3c39293a8ac6b3d48,39,0x60613e93b9d7b7634e03400a9e9b98a057bfd64c3cea1cdb6a706fde1f478763,20500014,3173599,40348,,,1,2879764875,,,,,,
0x65be9a3b62b159ac119a0e13ec39fec81b12df14cc477188dd72ee8593972995,98,0xfb082a963196cca106a2824fe8ac9a00f09584babcaf6324dc0bb3dc3bbdb38f,20500003,7452331,41309,,,1,977521905,,,,,,
0x65bf2b529984fb63d4e68515e573eb409575d84a057abf1ab65fa320763529ab,85,0xe5cb0fa2fcf1f16ddabd1da0021d3288953d947801a05b43ea6f96505f2f44e8,20500050,10959633,63197,,,1,1814130126,,,,,,
0x65c0145ab7cf5d2d4cf7421890217a42d3968e81156cd28511ecd522a7a03799,2,0x6c804c46949f808f66fa0544cc086d027f2dc5f29d07b82945bb9108c3c754be,20500070,79018,37018,,,1,8000000000,,,,,,
0x65c9fbce87aa59d14af78c812cda9fcdd4473036a2e937acd4d520ff181903b1,45,0x94b2bd449af2ba0dcb83b6e1dfadea052a9d4f33b64c0ba3d5a072c1ecb90c3e,20500009,5644258,126556,,,1,1555558603,,,,,,
