transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0xe941e99d4dfdbc008b01887753874558dc7923250fcc424f070c2d95be37e6e5,26,0xac46bf7a8443b1c0cfb750841184e8f49d59a9c2d66a7cab9bd8e901feb4d82b,20500057,4915228,256489,,,1,1008842912,,,,,,
0xe94fc3f043f4f4b95f828f02554559465eca31fa40b066df362120ea8fbb1b7b,16,0x04e3fbe938d3630d41175a94db07cf5db107ff0d34330e82257542756a829a37,20500039,3367354,166280,,,1,2992047174,,,,,,
0xe956ec4fd11ef3b70e3d92cd1afe2e25991d77fdfba82df07e07a55554956fa6,118,0xff1df54c8021102af748fc1780f12928c3139419ded8713f79b09b0a147428c5,20500028,10285390,319932,,,1,994630371,,,,,,
0xe956f8728dff2144e56a6d3390341282fdd59f61caea0816986bbe21d12d8375,5,0xecd84828bf5fbcbf2456ee1a39152fb82a209b0ad2da72cf9ccd359eb46d89c9,20500061,1099235,538108,,,1,2890204421,,,,,,
0xe9693c9bddc6b623dbfc9817c1e1346607d8f827f9dcc21b639490d6c41ecb89,107,0xac46bf7a8443b1c0cfb750841184e8f49d59a9c2d66a7cab9bd8e901feb4d82b,20500057,11249882,46109,,,1,837987839,,,,,,
0xe977845ac0e2c76479949684f0b8a6386af7af64a62d9f65bde9746fd6b52681,126,0x129bb377d8ebb9bb0a6c72036a3069f798c55da0c62b29e50658c427a86a4e47,20500001,9693010,175876,,,1,930000000,,,,,,
0xe97d08f257d4adee884ee711d567f438a6d2abb5bc813b89cb3d57d2bf78ef93,50,0xbabfc32d183c02005b0b17c0928d27a201984a95bfe97c24a3e88566c95daa7f,20500033,5283138,51617,,,1,2000000000,,,,,,
0xe98d75cf26729572461b72f353556f61b63918ea3fa5cb1f4ea96427bd10da3e,8,0xeebfa9ed82a57ed79f0a88686af976c1e09a7092cba401dc66a313a6c74ace13,20500036,1784217,170416,,,1,3926686954,,,,,,
0xe9915e067cf8bc4f20773c89510cc0532e7b8642c42209fa97ada3f5777fbf93,194,0xa94a9dafca0234e8503a7e8fd229e90686d98a4dd6597715f0b7d9330938cc7d,20500017,21010613,162642,,,1,1496016403,,,,,,
0xe993a500b4ff77f291f67f3ab4c4466514c91b0b8e8fd0b2980caf0d4575f2a6,38,0xdd03e3edead0d9c2ce938e1a6a308a3821b93f1d8188cc59db4eb86f7da5f1cf,20500064,5468425,51597,,,1,5250000000,,,,,,
