transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x8d1532997239704092373e9af2153d86f89f141f1998765fa4889dfa91c30871,2,0x6e198629b9bd1748efd348365c8afe79869150d6881641c49b0afb403b517fe2,20500068,392961,120664,,,1,1305079404,,,,,,
0x8d1c3791f16c6cd42c3fbf262dcfb91b737a7bfaabf22544455881171f93c752,51,0x97028fa60120f628fd167887acfc25c84e75e53843f12d6552f17782af5d3f14,20500058,7230999,46778,,,1,1794829642,,,,,,
0x8d50801cdbfc53e153c79312133f0d1a51f12205ed7851ce5b35e7164bc2e04b,88,0x1382b01cdcdff7ddf03ab6f5b8d5731e52e7dfe72ed3be15bcefe7ec6fdda3f9,20500092,29430348,205389,,,1,1802807609,,,,,,
0x8d5f07ff5163fc346e80d253241babf40e4cc0dd59eec7a78963ce40c87bacd1,15,0x21828009a8206975b00a6f96973450afdb0d53e98d96ef17c1a6a273b3d48d40,20500011,1822335,41309,,,1,2903775824,,,,,,
0x8d67eb3ee2047e41b82039e821912ba0113a694fafd1bf501c508c8516fc6d8d,18,0x91de71290a36a7bc38848f1b092b6fa1df15d4164be04968e89f85a802ab8ae3,20500096,3802081,741368,,,1,3257253865,,,,,,
0x8d681b5a4c23f3e3113471582834780138284561486029abee7cbbc7b7ad8268,44,0x6c804c46949f808f66fa0544cc086d027f2dc5f29d07b82945bb9108c3c754be,20500070,2099942,148865,,,1,1878556895,,,,,,
0x8d7057b5976ac4d572cf97099d144ed7a17ea25e238d1112b3e304136566e156,16,0x28232ca6a222b19c0bf059d5690254dea5103bbdc8995c4bd7bdbe5e8ccb1f08,20500002,2966946,200186,,,1,2599000000,,,,,,
0x8d744fd7726ec558b8ba9aacbc42fc052085b24ffdad195328fa87b4d1db345b,153,0x3782bed52c2f4be4f0c79ec3bb1c187732c4c7b7c5796c0cd109435f69ec23df,20500059,17488299,119039,,,1,6319016539,,,,,,
0x8d92ab1e1a1b6769ea0f3b43eea8158b24ffefc12c2584d441e44a02590abb06,65,0x8cdfef2a8837779c2236ceb2e55d6cf9c7be329e3ac578b4bbd5bb2c08e80fc7,20500042,8034110,125352,,,1,999649014,,,,,,
0x8d9c1f3a0231e659120aa15c9f4d0804738240f4546c5b253211119a4b1dffdd,32,0x7668681947b69e1405375c9206d0e78ef2d8e4b3ecbc76999ef1e82d2a4c2e9b,20500075,4952362,106124,,,1,1842919690,,,,,,
