transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x86d1044a302fd1066735e6621453bc89d34d9287496ff278ab7517a396c4c9e5,33,0x05f442287c474b783abba53ab979a2e6af7a3bbd8f4497513590289cb0ff877b,20500030,26739743,410823,,,1,1788780592,,,,,,
0x86d399b3cb7cc9ec73681a51152dbede71aca8ec38a23d55e752fa0e32ab46e5,227,0xc218bf80d5941efb0429d3bb5c5384b0a2b9dd75aec5b26c7c43a5eb2e8465ab,20500019,20445439,51691,,,1,2270278767,,,,,,
0x86e0af6a8df48de4f7c42335dc0054631ce464da50d18b2eb6045e903887f4fd,0,0xac46bf7a8443b1c0cfb750841184e8f49d59a9c2d66a7cab9bd8e901feb4d82b,20500057,171651,171651,,,1,75819433564,,,,,,
0x86f4b17814c5c6b4ce23977682c8c2d2b44d9b268ff9a1de7fe2b29d5a892872,93,0x9e8f389093a2e0e6aac23cbb21d01422ac6cdab554297b080232c1c4435307c6,20500087,7106617,650801,,,1,837362212,,,,,,
0x8703fc2ab3046104f131208c527d85e2485b8ebc958689385d564348a006f4d8,5,0x07da6173852661a7f2ff621fbd4abcbeb9ee3924186e4693417dab4292241401,20500094,1361716,264209,,,1,14015946914,,,,,,
0x87078f60bfed487adaad63373db3cceb17c0c7ef6b63a809a9b795e70f428a15,82,0x4fc7456de99b95517a511aac0d5c8a94e2691988ad8db1664f5e8ffc1f27182b,20500004,6454422,219666,,,1,1676523024,,,,,,
0x8714c53c99b666f03ecb1e3a6f11431272b36644c3ee1a9fe827db726a571d73,89,0x1382b01cdcdff7ddf03ab6f5b8d5731e52e7dfe72ed3be15bcefe7ec6fdda3f9,20500092,29635713,205365,,,1,1802807609,,,,,,
0x87165a3c3ff56abd9861b3d3facaf44e77058d9e88d623bb7cdb864b6176475a,120,0x129bb377d8ebb9bb0a6c72036a3069f798c55da0c62b29e50658c427a86a4e47,20500001,8703049,46121,,,1,939263230,,,,,,
0x871d7c97ad70fff42ca12175ca300abd4511ea4ec42ea32fb3b44576233133bc,4,0x2e1b17407721f337bcf23aa58db404d65e5e98a81aac84fb4079e9fca07558b1,20500022,582641,105153,,,1,37838871412,,,,,,
0x872710504e1cecae30239c0db1d3b8029b565f77ac15cfeff280ee8da761a6af,71,0xdffae824af10548ab549db81fa3ef2065a216fe88a62960a2dd8f025bd0859a9,20500049,5219441,51615,,,1,2261426807,,,,,,
