transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x5eb1027c5ab671b6efe06acf18416450780b092abcb29440b35353a3b6ec4863,24,0xc40f70f31c9b80aa5c2cf990432e2103b24c33f88ebd73ac94df56ee09cb8d72,20500088,6746022,202532,,,1,3967988976,,,,,,
0x5ec47b7715260fa3b67494e2c1002744620b772011d3f40748b3a12965b00c54,82,0x2bfa0a240099d452853e30db4bbf9fbfd49ca20e664e0f8f9b8f546dd1cb4e6b,20500095,14534379,63209,,,1,3005315762,,,,,,
0x5ec62ea314e51e39815eeaf43038d880a87c6c6c235d9cf3ea364c2a76814bce,113,0x2f3dbc8ac35dc54255a0c579964f3570b9a0109372a9cd5f2175da98fefa280b,20500067,11336697,128873,,,1,853998099,,,,,,
0x5ec694e38f37120ef4fa67fd34e9cb8c9d3dcb21a7e3d366b3f7877cd51e1958,66,0xac46bf7a8443b1c0cfb750841184e8f49d59a9c2d66a7cab9bd8e901feb4d82b,20500057,8032922,66142,,,1,1819433564,,,,,,
0x5edae2400e731736573b40a16c7401841d729f12700f42ec1647b6a0aee61bc8,78,0xb48b09e92dc7345048955fcb1ef6824a1e334d195d598e919dbfcf4e4e509b59,20500074,24636615,52223,,,1,5250000000,,,,,,
0x5ede076fb4a84c452fe60e5a0ac4a3ee8113c1fe32fa72900ae329ac7f605d09,105,0xee378fb6c03c43c5ee08110e62def7f4b400a810bf68a27c8eda3b5471cc42ef,20500062,12409390,110552,,,1,898768205,,,,,,
0x5ee6fc25691fb7d6a46f846398deea0eeb66d458f35fc39d83563578a704a70e,77,0xb078220325ef74b1531613f9f5cadae51f2408f99353c53ba9db8c2d533afb87,20500048,8673216,266674,,,1,1836864378,,,,,,
0x5ee7bbdc866bab2ad3c353f651240f8c030cb338b05ca636c179d88f69f80d1c,60,0x21828009a8206975b00a6f96973450afdb0d53e98d96ef17c1a6a273b3d48d40,20500011,7651578,239901,,,1,1514472080,,,,,,
0x5ef254d7c1c8c63b716c6072f74d20976a0b3d5d969cf3e626c3fca076ffc5c4,159,0xc4180bc302924f225fda0b5e972d253228c8fb8e2c8bc428db2d317dda7cef59,20500031,16419495,45148,,,1,2000000000,,,,,,
0x5efac24f81eccfea6d32da9a4a79eef0f45eda1189c684bd5f8e7f07f54a99a9,37,0x7147d96726b4a68091281bfc8c38459eb2fa4274234b09e73fc5c68221c73976,20500040,5010154,252043,,,1,1788836441,,,,,,
