transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0xe1b7ad5314aa37f66d873d797baff3b5bb848320d75a0dd605d3219654743e1d,18,0x2ccba281c8ad68be383bfc7eca318d9de9650fdde69912b0ae4cfec9c5a6de89,20500069,1644039,159442,,,1,3782098997,,,,,,
0xe1c2261e47882f17b4d79f132f57c9ff7d784a607386c47b3681867bde6201db,50,0x2ab906c0f68588e654415251f7ca0482b58e69efa0720e7eef40ccc76ef17f64,20500085,5939037,52429,,,1,1860889102,,,,,,
0xe1f659f61548bfeb369eeae184e8ddd4e2b3586f6612f46700747640420ddc01,111,0xe9c142141a691de85f3c95a611435efc30817a6b9b8b3c01513934da16c6cff7,20500089,8712469,334448,,,1,1379625615,,,,,,
0xe1f8f44e408d65dd9f40d046dcc3e07fce48aa89f58840ed243b997f4eb76fcc,95,0x27648277ef2346a41f720ce082ae87893d063bcd2b1af141079abe202d76420f,20500066,12205982,58583,,,1,1712693975,,,,,,
0xe1fadf389d1007186a735d0a4c5fdab36b96cdd9cc31d53589675a89e0f4c1b4,9,0xc40f70f31c9b80aa5c2cf990432e2103b24c33f88ebd73ac94df56ee09cb8d72,20500088,4244156,164239,,,1,1004594654,,,,,,
0xe203ff3de6d2f1f00d8c6b7b64b60da882314861ae165e6fa52c540cfccf41ad,56,0x9e660c8d1a11cac8d171a07ef438a77b71ea2d06ea19c8193f510a5f7fd140ce,20500053,10454034,142516,,,1,2786094137,,,,,,
0xe20820991311b7bf09a422c22eede42f05151eb5874d402af5b8a0d988408c01,100,0xe9c142141a691de85f3c95a611435efc30817a6b9b8b3c01513934da16c6cff7,20500089,8064936,115505,,,1,1397810069,,,,,,
0xe2116a047cb19a555cb1d76896fcc0f828dd350c9ead21d6ce2f9c54934a3410,93,0xc4180bc302924f225fda0b5e972d253228c8fb8e2c8bc428db2d317dda7cef59,20500031,13208835,534420,,,1,1104390607,,,,,,
0xe216307d9727787070cd9512c7af57784d5c2616c1ce392f484df0f0b2c9a648,39,0x9fdbbd305c54f450cb3b020c7e68a7b941696b6904ad903dd1fec84fa69e9ddf,20500080,5022041,63173,,,1,2835471318,,,,,,
0xe21c59b335eaf26edf8fb9e267bc41bdc70b9a9eaaa6ece19f024123bb4115b0,28,0x7147d96726b4a68091281bfc8c38459eb2fa4274234b09e73fc5c68221c73976,20500040,4211457,164503,,,1,1788836441,,,,,,
