transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x565c81113f6118f6ad9ecab3cea7e8272d25596926eddc4837d74ee77dee850c,109,0x9e8f389093a2e0e6aac23cbb21d01422ac6cdab554297b080232c1c4435307c6,20500087,8630780,33069,,,1,2836162212,,,,,,
0x565f7a6e786bdcebd3ae132a51f9efceffcd379836bea7e0b7ef989bdc904fcf,7,0xdd03e3edead0d9c2ce938e1a6a308a3821b93f1d8188cc59db4eb86f7da5f1cf,20500064,1831283,151813,,,1,7996008799,,,,,,
0x565fdf6f7d8d42bda8f01540290243e57499488f535d97521bc6022aedced7ee,105,0x09a5e2cf60ce15ab5c0642d2af32813912a688d66b13a976ca3781bc6f5cbc7c,20500079,7819903,134439,,,1,1457820069,,,,,,
0x5661720ac88f7c049a83febdc1be01c79f5718bbc454bbd9f2af0922059bc04f,46,0xee378fb6c03c43c5ee08110e62def7f4b400a810bf68a27c8eda3b5471cc42ef,20500062,4871599,33095,,,1,2348768205,,,,,,
0x566da39688bfaeb6b615a43b79a74e1ba30b161e7efd942a2f720652aaf01e36,49,0x21b58599e95e181e6e2ea8bb5e5c6e63b27a92f85b57c1d44be626809fd7ce40,20500005,7631471,40360,,,1,2000000000,,,,,,
0x5686ca9897726414323131812a009ea5ae0fb966fb99139283282e4f921f94c7,42,0xc218bf80d5941efb0429d3bb5c5384b0a2b9dd75aec5b26c7c43a5eb2e8465ab,20500019,6713075,161599,,,1,2070158767,,,,,,
0x56884404734d4c2de91dbe48e11a6343d0fb54f6aa5231af4dfb28874b2da8f4,72,0x9fdbbd305c54f450cb3b020c7e68a7b941696b6904ad903dd1fec84fa69e9ddf,20500080,6990106,70780,,,1,1335971318,,,,,,
0x568cfdffc195b7fb7989f58fc33747107aba3b5d981f151365141ee7bdb8a728,60,0x50844632dd2e57e124397ae3f675e2bd7c8216adbd25cd899039a50340ad538a,20500012,5534574,46109,,,1,1009495688,,,,,,
0x5699777b98e8ab58638dd0ff18f6656c333cc1e96ae32e5b80cee7e94bb04a90,11,0xd05db8f0b895f0229870220dcff7ede830c7f97737810d41d32b0b7224a41bb4,20500006,19602222,46121,,,1,10001720361,,,,,,
0x56ae88254be2cb92d259375a1a8bd9140f9099ea1aa8528e2570379b099fbf79,119,0x47fab5a15da95a027d31b4cedf7d61878804b08e356c2c5601e495bb6c2128aa,20500098,14031218,123345,,,1,1047597182,,,,,,
