transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x22d7589f11163817bb321731617deee479d50d08a24bff00e8f091158042fd5b,117,0x21828009a8206975b00a6f96973450afdb0d53e98d96ef17c1a6a273b3d48d40,20500011,10699909,352407,,,1,929882465,,,,,,
0x22d834b657a4786e9b73bcdc36dd1631008ac4397411a84b17b7ad99a6b0b63c,2,0xb48b09e92dc7345048955fcb1ef6824a1e334d195d598e919dbfcf4e4e509b59,20500074,596058,291474,,,1,854951687,,,,,,
0x22d8fab9c4c6f5c9553b954060c1494b971082c2fb051f901e811286f1339b26,32,0x14c7942e86a991595d1e7ef636da4ede1db699a808191395d41866eeea58d5ef,20500018,2530838,63197,,,1,1957200080,,,,,,
0x22e7b52e9f241520842797c760ec30ada2995ebdc1f12a7e9cd4804b07494fa1,66,0x12d237fc4ea15b275f15a4adee3122aae41ea2dfc376729ca04befa02dced8c4,20500091,7418559,29918,,,1,1805484239,,,,,,
0x22ed63fe81dd1a83d61f6ef22951459f82f05c2ae7fc9ea5465c48c9b77b4353,140,0xc4180bc302924f225fda0b5e972d253228c8fb8e2c8bc428db2d317dda7cef59,20500031,15391290,51630,,,1,1144390607,,,,,,
0x22f0de268a9fcced45a6006be28a1f649760358e939ff6ff9dc1d6637c1e8c4b,228,0xecd84828bf5fbcbf2456ee1a39152fb82a209b0ad2da72cf9ccd359eb46d89c9,20500061,17124553,63662,,,1,1832884384,,,,,,
0x22f288527ea6cd41ecde328fd0b4c4842152f2514d6202145b06d1b438611804,112,0x5f14a36d0dcb6d40f7823d8f14c36d7b5433b357a7a9ae753e65f17717464aa1,20500008,8893206,46109,,,1,903346466,,,,,,
0x230b48b2f91230c6a450da5380d32fbe2b161d05a066e8b65192c1dc082f518e,36,0x6e198629b9bd1748efd348365c8afe79869150d6881641c49b0afb403b517fe2,20500068,5745714,88212,,,1,1699326566,,,,,,
0x2323465e537a3d2a0f8e8bf1bfcca7b8cc235830175d70464dd24e9153c4506b,126,0x2ab906c0f68588e654415251f7ca0482b58e69efa0720e7eef40ccc76ef17f64,20500085,9872886,40348,,,1,1860889102,,,,,,
0x2327eddecdc571e32587ce4933b81cc9078d24648429e1b9d5522f80d3504ff8,19,0x8af0d64fdca44e4fb2d4418f886f3966c538a147e469cd60d6f01e241d5824cd,20500084,1868101,388729,,,1,2883992072,,,,,,
