transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0xd8d169c5598b6a7c73544b2b6a1a608a3445ff7434dcb27c7aaedd6a119329b6,104,0xb48b09e92dc7345048955fcb1ef6824a1e334d195d598e919dbfcf4e4e509b59,20500074,26985910,34224,,,1,2854951687,,,,,,
0xd8dbf95c4e97a339274290dc6dcaf8152dfe16979d8f200b12918696f75f4303,23,0x57845805e0540f86c028c7ca194a6a5a9b69b15187fe7f985c911060b5f3c40d,20500078,2191446,46109,,,1,2877457812,,,,,,
0xd8e083581743c6963a82c71e4b3e68b041cb7fb875f9b6867f562f6b698c0e4e,76,0xfb082a963196cca106a2824fe8ac9a00f09584babcaf6324dc0bb3dc3bbdb38f,20500003,5789207,117527,,,1,1875224222,,,,,,
0xd903664e97d06dfb74cdf9c559aa4c3cde2603f3aade73c5972d804e7e710de1,114,0x09a5e2cf60ce15ab5c0642d2af32813912a688d66b13a976ca3781bc6f5cbc7c,20500079,8584694,46822,,,1,878457812,,,,,,
0xd905f6ad7b13916546bc9fd91e93153e0388a4a427aab7744a5fec9795947b76,48,0x2f3dbc8ac35dc54255a0c579964f3570b9a0109372a9cd5f2175da98fefa280b,20500067,6855718,41297,,,1,2828318419,,,,,,
0xd90b6039a3fd0fe1a1035df08cf915cf87bafad522df1e519f0d998aa66f04e6,18,0xc4180bc302924f225fda0b5e972d253228c8fb8e2c8bc428db2d317dda7cef59,20500031,5801469,280937,,,1,1904718527,,,,,,
0xd90dd14be6f4a8244f6a7470dc5ef2b76f4a4ff8425f36a1e60d2070a53e5b48,116,0xff1df54c8021102af748fc1780f12928c3139419ded8713f79b09b0a147428c5,20500028,9849986,763921,,,1,994630371,,,,,,
0xd918f60dacaac72a152e0618beb5b120e3feddd8644f4684f76658980b53a358,33,0x4fc7456de99b95517a511aac0d5c8a94e2691988ad8db1664f5e8ffc1f27182b,20500004,2811407,64092,,,1,2171826286,,,,,,
0xd921175e24381034f59f14781afe4b2ef8b2e75525daeb77166c69ee66c946cd,51,0x2bfa0a240099d452853e30db4bbf9fbfd49ca20e664e0f8f9b8f546dd1cb4e6b,20500095,11771185,75067,,,1,1569534955,,,,,,
0xd925ecd5367ed61c5c9e890bdcb73fbf540efa1f246b2b2f1e11986222e00e2b,282,0xecd84828bf5fbcbf2456ee1a39152fb82a209b0ad2da72cf9ccd359eb46d89c9,20500061,21184254,241284,,,1,804536103,,,,,,
