transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x9bd0d1ce1867d4790e3633b1f881fceffee4b55c51a006b7cf304f7b704a0f35,26,0x9fdbbd305c54f450cb3b020c7e68a7b941696b6904ad903dd1fec84fa69e9ddf,20500080,2959473,192471,,,1,2226413031,,,,,,
0x9bd8eed29640afb56506263bb936c267157a835ab7773bd58ac534c7497feb00,29,0x6c804c46949f808f66fa0544cc086d027f2dc5f29d07b82945bb9108c3c754be,20500070,1100746,63209,,,1,2000000000,,,,,,
0x9bdb69b95889cafeacad2c736e522df1e14195578340922dd8760201de188c28,26,0x5c9b08a4867c5b7ffa18886ee8a32e99586ace8750ebceb39a130f95eb406af8,20500055,6330847,134000,,,1,2482147835,,,,,,
0x9beeec3cb897337d2c8d847ae50b1bbf012beafde2b5eb800f541a00615fa237,68,0xb078220325ef74b1531613f9f5cadae51f2408f99353c53ba9db8c2d533afb87,20500048,7818358,104241,,,1,1836864379,,,,,,
0x9c19e137645f57536a8d9d2e390e3e3ef4e9472eb536def5927281caf4025d2b,45,0xc4bc04ef2544af44c2688db6ff33efb6e762ccbee22d896dfa3ab6ca727fd3ca,20500029,5467588,58409,,,1,2007737765,,,,,,
0x9c1c189160017832003b0b36eadc75f4cb71047f7d7f88f072df8b7721895f6a,105,0xc44b082920aee24c5de44e1948c5eb0bfc39e017ef15ac0315f9ddaea2583fd1,20500021,9527949,188590,,,1,926734573,,,,,,
0x9c23246d6c752571ed37162dac2e4237761c221c5b6c4d2eedef4929ff02a40a,6,0x5f14a36d0dcb6d40f7823d8f14c36d7b5433b357a7a9ae753e65f17717464aa1,20500008,1250674,144614,,,1,109120721685,,,,,,
0x9c292dfa27126556a19cdf6557da515d466692a7a221c8d54bcef0d551fab4f2,93,0xb078220325ef74b1531613f9f5cadae51f2408f99353c53ba9db8c2d533afb87,20500048,9700660,130955,,,1,1770254395,,,,,,
0x9c2d889ab88fd290ed7f7e01a26e5e444f0a25c2a57509f9d06b230f14fe1887,121,0xff1df54c8021102af748fc1780f12928c3139419ded8713f79b09b0a147428c5,20500028,10515715,53903,,,1,1000000000,,,,,,
0x9c2d98d387873e32dfc7dd13f2be8d36f1e939327b213bf5ddcf3ef279ed72a9,62,0x9e32f6d656b42947792a2a10177752df6550d481d6af4a1dae7911f77b19cec0,20500047,6080634,115505,,,1,1797305726,,,,,,
