transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x9a9f1a1f6c8f1e79182c5bf90199f0d092519d75ff05b124e58cfeef1b93445b,26,0x7519808ac40e772b1c42b7b8c1f06074a35a4863e1d2e735c8d444f92f1717e9,20500023,5835119,129770,,,1,2883570576,,,,,,
0x9aa0d2e77be926ab676e54dd0546d11100b51108ac3172678dbc54cc749fc0f9,37,0x67315cd6cc4a0e3bff3e151b812fe741b75fd5158c7b0969f1b3ef656fa96f41,20500007,2591853,80069,,,1,1188271964,,,,,,
0x9ab2a0b87de953cbda35ff5ea124f02e3088e2a048ad94de951cbe48ead5956e,22,0x7808e982ad8ed0eec3054f19cb6d09787284abb4492dc3879da7982ba3f0818d,20500086,9283946,52089,,,1,2828878943,,,,,,
0x9ab53cc3d24b973eb039644a48f9380be915a11af7313d43b48992d175e80354,36,0x28232ca6a222b19c0bf059d5690254dea5103bbdc8995c4bd7bdbe5e8ccb1f08,20500002,6516616,114348,,,1,1917421905,,,,,,
0x9ad0b582693320a1e7a35d29f0a3d7aadc5bbad6645af73cd2ec18e4ccac1de0,48,0x5f14a36d0dcb6d40f7823d8f14c36d7b5433b357a7a9ae753e65f17717464aa1,20500008,4910577,226473,,,1,2863324408,,,,,,
0x9ad899f79c758c5c7e6b123b33dc52ae33a9062cf2abec9e5ef06da2ce5200e9,160,0x1c8d539c4611224b1532a3defc0d6971787db2dfc15d62401fcb00e14a671a7e,20500013,18972190,235796,,,1,879764875,,,,,,
0x9ae2bd08fe8845a17959196f7bf9a0d6cf6cc4e2c843336508456b53b9c2f275,25,0x5f14a36d0dcb6d40f7823d8f14c36d7b5433b357a7a9ae753e65f17717464aa1,20500008,3070241,80712,,,1,1775997408,,,,,,
0x9afe37dab4e4a085c37e7ca9ec36cf533a5316433d883d6dfd809e8e85b10831,95,0xc4bc04ef2544af44c2688db6ff33efb6e762ccbee22d896dfa3ab6ca727fd3ca,20500029,8343212,46837,,,1,1000000000,,,,,,
0x9b0097147c78b195894eb58afe87774b53d240a44f2b54734d81fd325ab24876,36,0x05f442287c474b783abba53ab979a2e6af7a3bbd8f4497513590289cb0ff877b,20500030,27042378,111635,,,1,3174681845,,,,,,
0x9b105e300af9962e52191db939ac803f98083eeae01018ae56d352c7bfc5ecf9,45,0x21b58599e95e181e6e2ea8bb5e5c6e63b27a92f85b57c1d44be626809fd7ce40,20500005,7468157,41309,,,1,2000000000,,,,,,
