transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0xbf8e5dd18c571c5484ac65a8a24293c76868bd5e5efba39352f2fd9898056077,43,0xc4180bc302924f225fda0b5e972d253228c8fb8e2c8bc428db2d317dda7cef59,20500031,9512491,51609,,,1,3044390607,,,,,,
0xbf987ee25c703894e580a4a7386aa887967e1a21bd39c09057826669650e106d,24,0xa94a9dafca0234e8503a7e8fd229e90686d98a4dd6597715f0b7d9330938cc7d,20500017,6243859,39096,,,1,2903641035,,,,,,
0xbf9e42aff7e018e152a005b92b08e307dba6f5f850d72ca3384d9d2b4b73e2aa,108,0xd05db8f0b895f0229870220dcff7ede830c7f97737810d41d32b0b7224a41bb4,20500006,26008323,48887,,,1,920221368,,,,,,
0xbfa58a5baeb23bc4e5740a7c3d70a08b070b100bf67b7195a2c1f95410a27919,43,0x6ef5c05a70c50ef9c27739433a6550de3bd0f8a9e21fdf087b80cbee1b89cc0e,20500026,7327121,51623,,,1,2000000000,,,,,,
0xbfaec8679b409051e219a81d36ad9e19fb835180bf5b24dac88c672dea33582f,45,0x7519808ac40e772b1c42b7b8c1f06074a35a4863e1d2e735c8d444f92f1717e9,20500023,8701275,46109,,,1,2883570576,,,,,,
0xbfb13ef2dade1a8f298f9062e9579f88371c1d8fc0dcfbfae2ef3c4bbd58deb1,41,0x36596c7876c3f4dd03755866355067754f969c3aaeceba3453efc90f5d32b7f3,20500073,24757169,179496,,,1,1794723357,,,,,,
0xbfb89e3e244ac734378bfb7a20f02733b12ceb5a8dd113702976c203c7ca0f00,1,0x129bb377d8ebb9bb0a6c72036a3069f798c55da0c62b29e50658c427a86a4e47,20500001,227807,114098,,,1,868501007,,,,,,
0xbfc272faba3fa931daa0cac8c33eb6d8a97a6b4e2f8dd62bfa80c8077588bbb9,106,0x88e87143dffdd7eab2c1f80dedab795c0244629384a88e9c290f978c6bd6a81e,20500024,11725371,152944,,,1,1795215657,,,,,,
0xbfd35feda769f7100c01ac8add734f941921b1acae48455f2ea7dbcecf65f5be,7,0x9e8f389093a2e0e6aac23cbb21d01422ac6cdab554297b080232c1c4435307c6,20500087,1054793,212463,,,1,2836162212,,,,,,
0xbfd4120d0d0544ed2813506733e5169bf137606cdbb3a650f74901327dff8d20,66,0x554da67061c68d06cb0535b1a99d6635d3df881694f499e4e8c09e9c5de3b4cc,20500038,5639456,166280,,,1,3007981701,,,,,,
