transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x730323ce63e7fadac5c71b26ef28031f73adeb399d90abc5d714c303d357206a,0,0x27648277ef2346a41f720ce082ae87893d063bcd2b1af141079abe202d76420f,20500066,187957,187957,,,1,803130643,,,,,,
0x73069595d037cee68d3ccddc0f0ba88d030b8499fe70f99c0b06cbaa24324116,105,0x9e660c8d1a11cac8d171a07ef438a77b71ea2d06ea19c8193f510a5f7fd140ce,20500053,15766199,315041,,,1,886094137,,,,,,
0x7311513c8c441da128684b26f9811a3a506b00cd19529b4c11d2a2aa4ad26cf2,96,0x31858c460804d5b985d69ae2228720029aa3b1df194aebe7750ef25ec20ec1ec,20500063,11023267,149937,,,1,3403754314,,,,,,
0x731c7b1d44e536b590da8d290b025a75d1724fc684cf4fe15fd24b85c1f893c3,123,0x12d237fc4ea15b275f15a4adee3122aae41ea2dfc376729ca04befa02dced8c4,20500091,11905675,63197,,,1,833590876,,,,,,
0x732439ef506c51c740b3ce807fe6fd20bdbbdccec298f2ce7a578681ca006db4,57,0xd3cc77261c2a93770393e57a06ac9650b520ef11a61f89f4aca30d4423babfd5,20500071,9096430,46109,,,1,2800914288,,,,,,
0x732e24b6ec4eefd381b9b527dbe8a3e95a5843256fef580e4f36cbc071c8ee61,45,0x7634bd3de70f62826add0df523c78718cd6ce87d7e8dd01aa176d11977c058ee,20500090,5930016,32066,,,1,2833637123,,,,,,
0x734355efa61d3888168686d92c4a41c19217e929366721260ea63d8e0701a3ce,11,0xb078220325ef74b1531613f9f5cadae51f2408f99353c53ba9db8c2d533afb87,20500048,1948349,306963,,,1,837864378,,,,,,
0x734bf735a68fccc95052691862897017953258816806b4de17460f74d0b88b9d,85,0xbd3d5c05fc535f3c9b86a1aa31db0c2e12ad46a3be3acc6c1d054aa9d0e5fd36,20500051,7421098,112315,,,1,1854232698,,,,,,
0x73585ad756e72dfc70b551c096057dd14ab70c8711c6b318a7004121113a3f20,114,0x44e01ed29d395f107abfffaa6f8c06cf49e88403f7e62be880c8ebda6416ce52,20500041,10923858,203535,,,1,1901002127,,,,,,
0x736940841d24b89e1477f1e61513baf6068e43e0c5f3c060d82cd80b0cb39038,1,0x45e6ea3c7d63b7242977aeee6ee2c2b46dfc4f3b6540dc70afff93a7014013da,20500020,391534,294064,,,1,2026038506,,,,,,
