transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x9d6b75ea8b7b67f2f61bc7b089734d396fe21af281083f17e90a26e8d5d579c3,16,0xac46bf7a8443b1c0cfb750841184e8f49d59a9c2d66a7cab9bd8e901feb4d82b,20500057,3202221,122441,,,1,819433564,,,,,,
0x9d6c1d8d8c368bd6aa0d7ef0e91941a0cc32eb181529d02e20dd5521614d6707,22,0x9e32f6d656b42947792a2a10177752df6550d481d6af4a1dae7911f77b19cec0,20500047,1674843,41297,,,1,2863915709,,,,,,
0x9d838b6cc6c8ff26193d398fe518fd6a011aa005a01bc81a7fb2b8ed0d7fe507,37,0xc40f70f31c9b80aa5c2cf990432e2103b24c33f88ebd73ac94df56ee09cb8d72,20500088,9491117,133715,,,1,1796867919,,,,,,
0x9d8cc79697153c62a642af445b7afae8d648048b2613c22a274f7bdae4fa5220,150,0x2f3dbc8ac35dc54255a0c579964f3570b9a0109372a9cd5f2175da98fefa280b,20500067,13325543,144262,,,1,3828318419,,,,,,
0x9da39d8ef8be91134034d3d21b74b08e79a39b6998ccb5b547788ac93efd8fb6,57,0x619bd1de426342a91c6a98c4cd550d2cb40a01bfe6f2804284b4a221c1353091,20500097,3647235,39518,,,1,3039174456,,,,,,
0x9dbd392505f8d2fe5aee004ee6a0228f467daf19e4bd4691edc0beba2801a817,110,0x4fc7456de99b95517a511aac0d5c8a94e2691988ad8db1664f5e8ffc1f27182b,20500004,8605594,82156,,,1,976675711,,,,,,
0x9dcf063dfabd4f325fa90bee14b2aa220f6482edd9e947fc08d501bb6dc07be7,84,0x3d469d78f2a454c91af6ca47eecc739e922a2d96a10b33d0be0b917111bef03b,20500065,3543136,77703,,,1,1000000000,,,,,,
0x9dd24e4e63df3c52c912c7689f6dbcbb90826f40d16bb4208c88b320bd315e5e,129,0x2ab906c0f68588e654415251f7ca0482b58e69efa0720e7eef40ccc76ef17f64,20500085,10199123,188344,,,1,2860889102,,,,,,
0x9dd387bca68bf3672c89eb59a031acb0aa456d76cb88609811dd28230385f444,73,0xb48b09e92dc7345048955fcb1ef6824a1e334d195d598e919dbfcf4e4e509b59,20500074,24425351,63209,,,1,8000000000,,,,,,
0x9dd9e33bb969e55168b98d61f27c7b5ab9665613701b77ad596f20b0d99f59b9,100,0xfb082a963196cca106a2824fe8ac9a00f09584babcaf6324dc0bb3dc3bbdb38f,20500003,7503538,30207,,,1,977179092,,,,,,
