transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x67cfa87a38fdfefae70cfd7ddd8a223016354a2aee3433ef823b5bac26bcdcc9,51,0xd3cc77261c2a93770393e57a06ac9650b520ef11a61f89f4aca30d4423babfd5,20500071,8689095,51324,,,1,2799914288,,,,,,
0x67d4f5f880b6dcaff48bc4048c39427f944eba8103f90d57407948af8ee7693e,7,0xb48b09e92dc7345048955fcb1ef6824a1e334d195d598e919dbfcf4e4e509b59,20500074,1695793,107308,,,1,7748234645,,,,,,
0x67def3bdd6e61f75b09919906151fcb7b62bdc236dc7678637fb997ba75f4add,27,0x44e01ed29d395f107abfffaa6f8c06cf49e88403f7e62be880c8ebda6416ce52,20500041,5044687,99680,,,1,1859573816,,,,,,
0x67ea2d80955664dc7515f8583c3a7d75899955cd5936b09a25fea58a06f490f4,61,0x2f3dbc8ac35dc54255a0c579964f3570b9a0109372a9cd5f2175da98fefa280b,20500067,9030923,112298,,,1,1710594851,,,,,,
0x67ef14802e71cff6e82f60400b2b37c2d4fb8d3f84f3865231aa8be07aab1fef,29,0x4fc7456de99b95517a511aac0d5c8a94e2691988ad8db1664f5e8ffc1f27182b,20500004,2628294,46109,,,1,2896000000,,,,,,
0x6806ceaa4f466d692ce5feee4889016b6df5bb3c16a44d816313e8ec5f3542d5,41,0x3782bed52c2f4be4f0c79ec3bb1c187732c4c7b7c5796c0cd109435f69ec23df,20500059,7296278,46492,,,1,1675975678,,,,,,
0x680870677fd85afb01b30fbd13ed39f230e631a4242035ecb6b1354e7421a4fa,31,0x7147d96726b4a68091281bfc8c38459eb2fa4274234b09e73fc5c68221c73976,20500040,4401060,63197,,,1,3012648124,,,,,,
0x68158710c2e84bb569ebbb4e5364c2462d16419f1d1657dbc8984bdbdda38500,85,0xeebfa9ed82a57ed79f0a88686af976c1e09a7092cba401dc66a313a6c74ace13,20500036,15791721,187138,,,1,5000000000,,,,,,
0x681be48e6093c5c5d6594397240959fa3e5f9c7032374c36b2a0f857cf0a64ea,92,0xee378fb6c03c43c5ee08110e62def7f4b400a810bf68a27c8eda3b5471cc42ef,20500062,10122452,120097,,,1,1045865137,,,,,,
0x6830162eb9b84c7c2848ebf67a5d64dc6d4862a2a6a68dd98a382f09a4d4d5b2,55,0xdffae824af10548ab549db81fa3ef2065a216fe88a62960a2dd8f025bd0859a9,20500049,4443944,34308,,,1,2861426807,,,,,,
