transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x4586d73d2cbcd2c45e573de4bf073af3237beaa6fa967e6622cf39a682e4316e,87,0x3265e5d1a36129078efc0aa2e7994e7748db4828edc61502e92697b15d21e54c,20500025,8207800,51730,,,1,1115292157,,,,,,
0x4593f8ef999b61e96cec0fbcb76bb392b812050384196c56c03e6e7618308ff2,1,0xbd3d5c05fc535f3c9b86a1aa31db0c2e12ad46a3be3acc6c1d054aa9d0e5fd36,20500051,211981,190981,,,1,166854232697,,,,,,
0x45bf10d146fd195034f108b789b1309b45bbf46ac63651ee1a56dcc9eaf7daf6,133,0xecd84828bf5fbcbf2456ee1a39152fb82a209b0ad2da72cf9ccd359eb46d89c9,20500061,10767206,152944,,,1,1664099435,,,,,,
0x45c1ad84a38654fc5c26d40825a53c8298da29b04d61815094b36a90ff25e9eb,61,0x3265e5d1a36129078efc0aa2e7994e7748db4828edc61502e92697b15d21e54c,20500025,4582567,307049,,,1,1814733535,,,,,,
0x45c649b3d508f57f9ae781ddf0f92b9fed30d32a781a0e682651ed88762afb2f,56,0x8cdfef2a8837779c2236ceb2e55d6cf9c7be329e3ac578b4bbd5bb2c08e80fc7,20500042,7494327,46109,,,1,3047000000,,,,,,
0x45d9271def9470ce5030ccb523eb667bdecf791707c34724acaadbbb8d7e13c0,6,0x2ccba281c8ad68be383bfc7eca318d9de9650fdde69912b0ae4cfec9c5a6de89,20500069,447976,51690,,,1,8000000000,,,,,,
0x45e17543353ff3dfe9efc6c17ca2ac98ba316cc9f42afddc1f1de0d7b43e75b0,79,0x7519808ac40e772b1c42b7b8c1f06074a35a4863e1d2e735c8d444f92f1717e9,20500023,11620205,58409,,,1,1770506577,,,,,,
0x45fc5d68665a3c801d4bd2182fc80078bfacd81af297c191c0010f6a686aae1e,26,0x97028fa60120f628fd167887acfc25c84e75e53843f12d6552f17782af5d3f14,20500058,2873622,57460,,,1,2794829642,,,,,,
0x460a74d8a5e26f6b1a19ccf89594d8b525e236a2a0803c59f02ed6131fa9db8e,76,0xdd03e3edead0d9c2ce938e1a6a308a3821b93f1d8188cc59db4eb86f7da5f1cf,20500064,8985157,29746,,,1,2848560220,,,,,,
0x461c2a1ba5a2b8ee9ea3db89323aad626090ee6f3bcdd86fad9ecff103f65f24,141,0xa94a9dafca0234e8503a7e8fd229e90686d98a4dd6597715f0b7d9330938cc7d,20500017,15875463,111766,,,1,1003641035,,,,,,
