transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x1ffa21122819dda372de5980f0055870d21cfcf3bcf0dab470cc8d4ea4e48ad5,23,0x7808e982ad8ed0eec3054f19cb6d09787284abb4492dc3879da7982ba3f0818d,20500086,9473981,190035,,,1,1359874186,,,,,,
0x1ffd6a83bc7a92bdd8b8998520d09bc999acacd49047ec69f7e57fd7c49b6cf9,64,0xf4df9593744e629c454b0f9e577b2425ca5ddb63bd06a57af52d1b477692267b,20500046,10184614,63197,,,1,2874603989,,,,,,
0x2001eb5ae96c661ea2e696bc1f6decc54369c00f3d3cb2deb3b9c42a28f293ef,181,0xc218bf80d5941efb0429d3bb5c5384b0a2b9dd75aec5b26c7c43a5eb2e8465ab,20500019,17638883,41309,,,1,890278767,,,,,,
0x2002779c8b4498ab149739e4743ed71883eeac0934a334f2166ffe6993103461,5,0x21b58599e95e181e6e2ea8bb5e5c6e63b27a92f85b57c1d44be626809fd7ce40,20500005,1858406,644805,,,1,7315449713,,,,,,
0x200493f90763919dd559d0367a86f70d759c3c9134d7691886a7e10b2ec13ee6,166,0xa94a9dafca0234e8503a7e8fd229e90686d98a4dd6597715f0b7d9330938cc7d,20500017,16747995,40348,,,1,950495688,,,,,,
0x201b33149bbefeac9d4794dcec4adfc7fe5e050491104a48af521b5adae60c31,8,0xe9c142141a691de85f3c95a611435efc30817a6b9b8b3c01513934da16c6cff7,20500089,1695255,176469,,,1,888436967,,,,,,
0x201d36d981c36af71d60053bfe1615e3fe2f65a39733aa318f868181892fbd00,14,0x21b58599e95e181e6e2ea8bb5e5c6e63b27a92f85b57c1d44be626809fd7ce40,20500005,3263697,273435,,,1,1902346466,,,,,,
0x2023086e1ffc308b5e8a21b0f05ba6fd219e1b34f016b9160966e32f3688dbc4,24,0x7634bd3de70f62826add0df523c78718cd6ce87d7e8dd01aa176d11977c058ee,20500090,3587471,148865,,,1,1833637123,,,,,,
0x202508e12158f1b05eff41febda6be2a6d52c1a8334147aa5ead448e1ed38820,70,0x88e87143dffdd7eab2c1f80dedab795c0244629384a88e9c290f978c6bd6a81e,20500024,5931366,150896,,,1,988279656,,,,,,
0x202879093e8b20af3592d78b6462f2f3e7140fab2d2d76c2a541c679b8d10f8d,158,0x47fab5a15da95a027d31b4cedf7d61878804b08e356c2c5601e495bb6c2128aa,20500098,17459075,30207,,,1,1005315762,,,,,,
