transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x33f67b12a90722391ac3f83a9be97c8b4fbfaed0a4a6251abd80d6594cf1c041,7,0xa94a9dafca0234e8503a7e8fd229e90686d98a4dd6597715f0b7d9330938cc7d,20500017,530214,63209,,,1,12650000000,,,,,,
0x33ff679422517e9e4f6fe63ad832d027a2c8304461587f282f51c08498a07b9b,64,0x619bd1de426342a91c6a98c4cd550d2cb40a01bfe6f2804284b4a221c1353091,20500097,4024162,70971,,,1,8493670658,,,,,,
0x34059e03d3edba5ef36912c8e9c83198b5222b19c93afe5ae1610d4f1f7a65cd,99,0xc4180bc302924f225fda0b5e972d253228c8fb8e2c8bc428db2d317dda7cef59,20500031,13541143,62260,,,1,1904718527,,,,,,
0x340e0b14643bb1158add60a281dfef55c431e74e20ebc075390b5a24ca5eb002,84,0x94b2bd449af2ba0dcb83b6e1dfadea052a9d4f33b64c0ba3d5a072c1ecb90c3e,20500009,9938095,195198,,,1,2944862347,,,,,,
0x340e56baa7cca72c581405de882e8784886964fb6106d333e9b927d761d7936a,52,0x57845805e0540f86c028c7ca194a6a5a9b69b15187fe7f985c911060b5f3c40d,20500078,6514145,433541,,,1,1478179667,,,,,,
0x34140aa5f80a45eca855c46e6049de20a655beec7d61b86033d7e2424ae18db6,146,0x9f8ae3e10e3715387953f44b1deffbb5a48f077a2b78f87025dbf5a3d097073a,20500081,13810724,77715,,,1,1000000000,,,,,,
0x342493df3c56a2734d90c1dc4a855c56c6525c5440cd818b68177c15255e3165,56,0x5c9b08a4867c5b7ffa18886ee8a32e99586ace8750ebceb39a130f95eb406af8,20500055,9685405,46109,,,1,1836987839,,,,,,
0x34329a4f0c4cde1b25508e104c5b6eb3153ad1dd95240c698229f22ce4a1b423,16,0xaeeec164cc35965298871a469ebf354a02f50366f96c846027efc1b5897a8c13,20500027,25039804,41309,,,1,1059533311,,,,,,
0x343555f5095fe0ea2df6bf6fb30538662caa153b560c24f089c6d221ff144185,24,0x6ef5c05a70c50ef9c27739433a6550de3bd0f8a9e21fdf087b80cbee1b89cc0e,20500026,6403479,139537,,,1,2881944426,,,,,,
0x345b6ab7a11d92dd5c3540efe5070f1394ebf0f85fb2d919759b5dba6613d3b7,114,0x91de71290a36a7bc38848f1b092b6fa1df15d4164be04968e89f85a802ab8ae3,20500096,12968073,82168,,,1,1490259049,,,,,,
