transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x4c04f97582fdb16817669339f04899b9bbc26319a5ab7e5ae166f9e47ac2f13b,21,0x3d469d78f2a454c91af6ca47eecc739e922a2d96a10b33d0be0b917111bef03b,20500065,938763,41309,,,1,2860833703,,,,,,
0x4c060a391131afd39f299471183fe8ffaa411c5c1c7501b4414abb6634a481cb,125,0x2f3dbc8ac35dc54255a0c579964f3570b9a0109372a9cd5f2175da98fefa280b,20500067,11703180,46109,,,1,834153095,,,,,,
0x4c1635b5352a6431cb914b855ab9bb2d53dd522b535818ea8f496a989eb6f2d5,10,0x8cdfef2a8837779c2236ceb2e55d6cf9c7be329e3ac578b4bbd5bb2c08e80fc7,20500042,2649841,181865,,,1,2949649014,,,,,,
0x4c17b9ee9b949f1306209c60abbc3d305c5a92d2eda78474741ba687bde009e5,50,0x8cdfef2a8837779c2236ceb2e55d6cf9c7be329e3ac578b4bbd5bb2c08e80fc7,20500042,6548995,145258,,,1,950649014,,,,,,
0x4c18b4f16e74d6c9ae75ff9feeebef7d79f2f9343fa2c63582afe24801746d38,85,0x7668681947b69e1405375c9206d0e78ef2d8e4b3ecbc76999ef1e82d2a4c2e9b,20500075,8584565,117539,,,1,961643258,,,,,,
0x4c195d75b519c899d61a075d8673dfdbceae9d302f9a066bf28c5603ab17e364,29,0x4fa5be79bc685bf23b14823a8e7fa93fd31a0928239b68d588dfa693b14d5dee,20500035,3533289,253745,,,1,1035118960,,,,,,
0x4c1fcc7e9a740725f5b6a7dd8bddf971a6bcc930e9a5f3821a31c9685cb5775d,127,0x04e3fbe938d3630d41175a94db07cf5db107ff0d34330e82257542756a829a37,20500039,15240932,183106,,,1,993047174,,,,,,
0x4c432b0fa4b9e820b46ae71430e79aed4589a4e44a44fc852e27522264c02120,27,0x2f3dbc8ac35dc54255a0c579964f3570b9a0109372a9cd5f2175da98fefa280b,20500067,4448445,200460,,,1,1737881751,,,,,,
0x4c4506b4d0ede728595ccc40d21c98762992b65fe0ddf077bd282ae6bab50b7e,87,0xbd3d5c05fc535f3c9b86a1aa31db0c2e12ad46a3be3acc6c1d054aa9d0e5fd36,20500051,7642598,108791,,,1,1854232698,,,,,,
0x4c514dd2b0ffeeeca331d8a3c9fc99638aa8c102b90f8480df5302c96f6dd9e5,166,0xecd84828bf5fbcbf2456ee1a39152fb82a209b0ad2da72cf9ccd359eb46d89c9,20500061,13936137,263207,,,1,854536114,,,,,,
