transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x2dfbc1fa18335e3ea7668d48c1686525c1ed9136be904b8db3a7f05dbb1fa9f5,35,0xee378fb6c03c43c5ee08110e62def7f4b400a810bf68a27c8eda3b5471cc42ef,20500062,3858772,176696,,,1,2848768205,,,,,,
0x2dfd7fdb1d2682e6f1566f6dd4c7202b4f68d21c589ba89b2c64f886e9630422,27,0x6ef5c05a70c50ef9c27739433a6550de3bd0f8a9e21fdf087b80cbee1b89cc0e,20500026,6503038,37250,,,1,2881944426,,,,,,
0x2e18c64a2b149e570d1ee180ed97576b472c2a377916affb78d72b12bb59f850,0,0x21b58599e95e181e6e2ea8bb5e5c6e63b27a92f85b57c1d44be626809fd7ce40,20500005,378491,378491,,,1,902346466,,,,,,
0x2e246a6f209ec26bd7bcb7a773f7be730a37bc591ba888ddbdf801be3ca7e882,78,0xe9c142141a691de85f3c95a611435efc30817a6b9b8b3c01513934da16c6cff7,20500089,6750273,161157,,,1,1832590876,,,,,,
0x2e3a97d0f3de11ec63ff5e0c008c62df5fa6dd33d10ea712ffbf848c05bc890f,164,0x0a6820d8d1916fae760945d4c8e6d710eab715d3fa5364099c5fc23d58d4d7cc,20500015,15713454,49187,,,1,1043704207,,,,,,
0x2e3bc3b3dfc70f18eeb3596d302a902febf2667800544b76d87802a925632b5a,93,0x44e01ed29d395f107abfffaa6f8c06cf49e88403f7e62be880c8ebda6416ce52,20500041,9263995,43706,,,1,1971002127,,,,,,
0x2e529b6caacd410b4d2f9d4f675a962e005c19389537f0722597e994f68aa223,87,0x57845805e0540f86c028c7ca194a6a5a9b69b15187fe7f985c911060b5f3c40d,20500078,9158882,252003,,,1,1478179667,,,,,,
0x2e61aa91d53ff89183ea8c8e6d9c3ffa4002fcaa5c6e7de406cf7293d9d511d0,47,0x7147d96726b4a68091281bfc8c38459eb2fa4274234b09e73fc5c68221c73976,20500040,6229828,46109,,,1,2512648124,,,,,,
0x2e72f74b52ecbe6740b60647fc8894d12c16ab01aa5b0147b927bea8ecaa53d7,71,0x42e86a6d0d533045ea6b36412c822c6c833977afcb7950cf15c2345cfa4095db,20500054,7608173,234269,,,1,1745730447,,,,,,
0x2e74b6d5752f3b91335b6f2ee2cb08d34c4aced3507e2b046ddf3f1dd4572fc1,20,0x3265e5d1a36129078efc0aa2e7994e7748db4828edc61502e92697b15d21e54c,20500025,1326370,56196,,,1,2915292157,,,,,,
