transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0xc96059b953baef24a32a933e36bb622c54c549a7beb2eeb1c7fece7cae3e2d08,98,0x4cd3a9943339663a4de613b49a8eb06f24bf0326fc70131adc85ca511e3e856a,20500077,10634198,302489,,,1,933677200,,,,,,
0xc9610c3678b40517334902e60ebf2e23dcec701a82e30b7ecc0ed2af8df6b86b,97,0xdffae824af10548ab549db81fa3ef2065a216fe88a62960a2dd8f025bd0859a9,20500049,7480720,46121,,,1,1652673993,,,,,,
0xc96cef25daeeeece9cf58a896884bb78ed8aaa6badbe5ad3a929d9088b5844b3,73,0xac660a3eb31177b390d1f3b66b518e3c0d7aa6f1c98f24fc18953f6b04e130c2,20500072,6022215,49154,,,1,1000000000,,,,,,
0xc9778b2488032c47cf27f9739362b6721addb39574865b0dc20552ff84f3914e,33,0xd3cc77261c2a93770393e57a06ac9650b520ef11a61f89f4aca30d4423babfd5,20500071,6093270,241681,,,1,1682190720,,,,,,
0xc990467f15783b293f8a8e80d4c3638bcf162453e0b917df9cafd2dd2523e288,77,0xdd03e3edead0d9c2ce938e1a6a308a3821b93f1d8188cc59db4eb86f7da5f1cf,20500064,9014795,29638,,,1,2848560220,,,,,,
0xc9a2c808aaa588155749d23f11bc74c88c4207acedd8ba246563ae4e5f181002,6,0xc218bf80d5941efb0429d3bb5c5384b0a2b9dd75aec5b26c7c43a5eb2e8465ab,20500019,1115173,175801,,,1,20870278767,,,,,,
0xc9bccb55fbfac5bf84a98fd76661c1c31ce90333728833a9c9a3f0125b8b5628,53,0xdffae824af10548ab549db81fa3ef2065a216fe88a62960a2dd8f025bd0859a9,20500049,4347376,34284,,,1,2861426807,,,,,,
0xc9be6a5c577c745f7ccd86e2a78492e7e24f0e8622308ac4d969688a21f20f63,7,0x09a5e2cf60ce15ab5c0642d2af32813912a688d66b13a976ca3781bc6f5cbc7c,20500079,1624079,135020,,,1,875119870,,,,,,
0xc9c6ab9a371eb4c36559576e985a1d986fd7bdfce957f4a8ba6128c04e05d544,8,0x2ccba281c8ad68be383bfc7eca318d9de9650fdde69912b0ae4cfec9c5a6de89,20500069,640866,120832,,,1,8721790103,,,,,,
0xc9c9d5d1aef193dd1a51539b6b87ade57dc6bb1373fa1e496da6d84148d97bcc,113,0x2ab906c0f68588e654415251f7ca0482b58e69efa0720e7eef40ccc76ef17f64,20500085,9145834,130687,,,1,861889102,,,,,,
