transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0xb8fc48c22c300becd5ea74dd6e7ab15c1a6bd0dcf173d5e75abd7b70538ec57d,71,0x7634bd3de70f62826add0df523c78718cd6ce87d7e8dd01aa176d11977c058ee,20500090,7050856,162086,,,1,1051915392,,,,,,
0xb8fc7c8f779c59f45adbe8fac9d7a9149a21cfce2deca164b7dba58d5acce567,43,0x1c8d539c4611224b1532a3defc0d6971787db2dfc15d62401fcb00e14a671a7e,20500013,10168363,41309,,,1,3378764875,,,,,,
0xb8fd17c9cf8a40da23cde9a2b7b0921b689cd18acb03d2b175790e8bcdb38075,87,0xee378fb6c03c43c5ee08110e62def7f4b400a810bf68a27c8eda3b5471cc42ef,20500062,9865122,95345,,,1,1244902251,,,,,,
0xb90ef5e42d63e7f7a4669c561242a5b16d943e8b56fb57d4c980cf42c95229c1,106,0x9e8f389093a2e0e6aac23cbb21d01422ac6cdab554297b080232c1c4435307c6,20500087,8535402,118450,,,1,3836162212,,,,,,
0xb92c750bfddd8907240e388432a15e7e316ebf3a7e8a2372999ea268b9e6dca6,57,0x129bb377d8ebb9bb0a6c72036a3069f798c55da0c62b29e50658c427a86a4e47,20500001,4283291,31787,,,1,1868501007,,,,,,
0xb92c981e0a23a7b1514d72d198e499bd0c215aaabd2103c49d6ce6f16fecd037,122,0x7634bd3de70f62826add0df523c78718cd6ce87d7e8dd01aa176d11977c058ee,20500090,10536091,46109,,,1,834837123,,,,,,
0xb93566222873ed62b9015313c70dcb5d8f1a821e708b8d7ec4ea50170cbae202,99,0x21b58599e95e181e6e2ea8bb5e5c6e63b27a92f85b57c1d44be626809fd7ce40,20500005,10181447,46109,,,1,963551222,,,,,,
0xb93862e75bd04a912f3dd34297333e31de318a606726f61d0c2a0bb308005baf,24,0x0399f3396f956a349bb92fa2f1283e79d94e817a092c41e766461d22242dc287,20500037,4182478,44387,,,1,2000000000,,,,,,
0xb93c579aeeba45bad9963470c18814c21ff368bbc5f3647a33394442e6f83ef7,108,0x44e01ed29d395f107abfffaa6f8c06cf49e88403f7e62be880c8ebda6416ce52,20500041,10415147,62260,,,1,1933259877,,,,,,
0xb9469e6a1df92640eed767137085cad7ac4990ca6432348f0f93500b49c0ee4f,5,0x44e01ed29d395f107abfffaa6f8c06cf49e88403f7e62be880c8ebda6416ce52,20500041,1054799,157506,,,1,40971002127,,,,,,
