transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0xefa02442244e2ab59c3489655e4317c6e7e86399f3dc33e1c08534728b66516d,130,0x9fdbbd305c54f450cb3b020c7e68a7b941696b6904ad903dd1fec84fa69e9ddf,20500080,11613074,117539,,,1,836471318,,,,,,
0xefa36cc4cfd1584b81dbaea544faa4259cb19d087ba7840f2e72e1b928e6a852,97,0xfb082a963196cca106a2824fe8ac9a00f09584babcaf6324dc0bb3dc3bbdb38f,20500003,7411022,77756,,,1,1000000000,,,,,,
0xefa578daab4784dc85a421f17e707fa7d99a67a5a9d70553bf32b9466c8c0ad3,25,0x9e660c8d1a11cac8d171a07ef438a77b71ea2d06ea19c8193f510a5f7fd140ce,20500053,7185655,181950,,,1,2746094137,,,,,,
0xefa9eb03206beb79009ebbe703c69881f6a12e2edd354d63ad3e1112399761a0,281,0xecd84828bf5fbcbf2456ee1a39152fb82a209b0ad2da72cf9ccd359eb46d89c9,20500061,20942970,222547,,,1,804536103,,,,,,
0xefab98875f1770f4afd03656ec621d2506a6d6275205f624b71f5c77102de9bd,58,0x2f3dbc8ac35dc54255a0c579964f3570b9a0109372a9cd5f2175da98fefa280b,20500067,8846092,103558,,,1,1328318420,,,,,,
0xefc2d6337771c658bc4861498d2d2e9b93853ceb8f790c461a89a7b89af6e726,36,0x44e01ed29d395f107abfffaa6f8c06cf49e88403f7e62be880c8ebda6416ce52,20500041,6152983,54671,,,1,1933259877,,,,,,
0xefcf785212edd322b11ade64be0b72db40e96cfce98163c85fd7e9487016cda6,168,0xc218bf80d5941efb0429d3bb5c5384b0a2b9dd75aec5b26c7c43a5eb2e8465ab,20500019,17061044,44387,,,1,930278767,,,,,,
0xefd3d821848df6c8fab1039c17b3b60861f1c33e6445545339a71da8d05ae928,92,0xf4df9593744e629c454b0f9e577b2425ca5ddb63bd06a57af52d1b477692267b,20500046,12121267,176495,,,1,875603989,,,,,,
0xefe574454e2faf5b55d931eefd8164ee8966fdb235c63ceb80716e906ebd2614,34,0x6ef5c05a70c50ef9c27739433a6550de3bd0f8a9e21fdf087b80cbee1b89cc0e,20500026,6867813,60474,,,1,2881944426,,,,,,
0xefea4d1ae82df24448b7ba4539939fd858b4a786696dc5f6c62f7a7478f991ce,47,0xc40f70f31c9b80aa5c2cf990432e2103b24c33f88ebd73ac94df56ee09cb8d72,20500088,11019757,151557,,,1,1456867919,,,,,,
