transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0xd692c48887ee857d7305134b1960f8ed0699be6d750f159a1bd79d726c344a8b,71,0x27648277ef2346a41f720ce082ae87893d063bcd2b1af141079abe202d76420f,20500066,10994114,54399,,,1,1712693975,,,,,,
0xd69b1d15d21e6021923511dc0d99769bd8de32d16648eccfbdfce7984afe078a,144,0x8cdfef2a8837779c2236ceb2e55d6cf9c7be329e3ac578b4bbd5bb2c08e80fc7,20500042,11188045,49608,,,1,1949649014,,,,,,
0xd69db8a7ddc4d9be8c07ceac93709a3779e619f2e2da73b50ec4f0eac81842c6,79,0xdd03e3edead0d9c2ce938e1a6a308a3821b93f1d8188cc59db4eb86f7da5f1cf,20500064,9115007,41309,,,1,2248560220,,,,,,
0xd6b9eaa7220082251c626fd61d796e9608893a8dc875c4230e094adff72fbae1,140,0xdd03e3edead0d9c2ce938e1a6a308a3821b93f1d8188cc59db4eb86f7da5f1cf,20500064,12717801,111540,,,1,952924315,,,,,,
0xd6c19c4cd495ad883fa44bdb4a4fa1567e3fd6a0665a893cfe00b7452c65dc8f,104,0xa88da028fba72d5b26ffdb52ad4f0c74b56d004aef31438b35de0fa3050effa9,20500044,8157831,138620,,,1,1176961320,,,,,,
0xd6c27c3cb8c48d38115e6f13842e70bcda676162b63e3912cbc589cf08279a96,41,0x5c9b08a4867c5b7ffa18886ee8a32e99586ace8750ebceb39a130f95eb406af8,20500055,8370738,51711,,,1,2836987839,,,,,,
0xd6d76d7aaa862a6a2b00db9f48e459ebc68e424f111d4a46f6295be206d32d42,78,0x8cdfef2a8837779c2236ceb2e55d6cf9c7be329e3ac578b4bbd5bb2c08e80fc7,20500042,8633231,254002,,,1,950649014,,,,,,
0xd6e94a114cd8643f68606f7cc03c280b9928c3013be626c694c431cef149d9eb,139,0xbd3d5c05fc535f3c9b86a1aa31db0c2e12ad46a3be3acc6c1d054aa9d0e5fd36,20500051,13699343,121354,,,1,862774265,,,,,,
0xd6f060558f3a887481d5dafa336ede6a77ac24f0a380c02c5607a9467a64369c,84,0x28232ca6a222b19c0bf059d5690254dea5103bbdc8995c4bd7bdbe5e8ccb1f08,20500002,9397778,63209,,,1,2976521905,,,,,,
0xd7038f8aaf912aad2bb7859163a7ef0e27257c8abc15eaf47af985bf5a9e1829,100,0xa94a9dafca0234e8503a7e8fd229e90686d98a4dd6597715f0b7d9330938cc7d,20500017,11357868,137686,,,1,1496016403,,,,,,
