transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x670f84dfa83b908e400de214cffbd176348c3a04a5181e7002547bd4dfa88329,55,0x97028fa60120f628fd167887acfc25c84e75e53843f12d6552f17782af5d3f14,20500058,7447062,133715,,,1,1794829642,,,,,,
0x67169de2a85b35ab48db819aa027f6ed59ca680299df31fd042b5e66a782867b,23,0x4cd3a9943339663a4de613b49a8eb06f24bf0326fc70131adc85ca511e3e856a,20500077,4200182,165295,,,1,1729485339,,,,,,
0x6719c0bc14637ff3a84569491d1361edf1062d27764f9c91f9a9411ea1fee611,87,0x4a9e6225665070317d19f8c10b8f57413fcfaff55a1a96334c4a519b4e99e865,20500093,27800329,41309,,,1,1468320492,,,,,,
0x67244cbd346df5f0cad42575abfaefd400ce8a3ac64c6c7cdc81c50c4ac90b19,21,0xf4df9593744e629c454b0f9e577b2425ca5ddb63bd06a57af52d1b477692267b,20500046,4921703,166280,,,1,2874603989,,,,,,
0x67304e428bd410a20649f23bf21eaf560149c125fe00a282b317c42880bb395c,109,0x7634bd3de70f62826add0df523c78718cd6ce87d7e8dd01aa176d11977c058ee,20500090,9473093,110308,,,1,858592206,,,,,,
0x674f678a3194cd524567c702cad7a43b0a4bbc05c1f242ec7b6806f1156efe44,97,0x94b2bd449af2ba0dcb83b6e1dfadea052a9d4f33b64c0ba3d5a072c1ecb90c3e,20500009,11673602,149496,,,1,1944862347,,,,,,
0x675714f0a1c3cf504794c0f6b1e903322e3cbe77ff389e2fdfcbe7af9ea8f111,24,0xab2fd5562b85e3bf5c157068e5465bd18603e7733fdc2c46fa3812ee5ed97fb4,20500100,3421839,233194,,,1,3016219319,,,,,,
0x6763e2f95ef2855b16fad5e741f389a1ea3ef4247c24333314d9489095b60796,73,0x97f0de193f195d4c7a273cd26717d684ead711d8f54c75bbd407ebfc89eaf8f4,20500076,3883628,77715,,,1,1000000000,,,,,,
0x676786a0980a0b2b7ed25962808e934b9a74142649f83bf49e854e808e4a5810,18,0xf4df9593744e629c454b0f9e577b2425ca5ddb63bd06a57af52d1b477692267b,20500046,4422863,166280,,,1,2874603989,,,,,,
0x67698d92b2d56bc07c765a6b3b84fbcd1f17d01a78a1175ca5c9317a4c537201,118,0x0a6820d8d1916fae760945d4c8e6d710eab715d3fa5364099c5fc23d58d4d7cc,20500015,12796707,41321,,,1,2000000000,,,,,,
