transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x527ac9f3824c8ca475aaae3ce30884797a284af756f0f79601be40b5663807f3,119,0x07da6173852661a7f2ff621fbd4abcbeb9ee3924186e4693417dab4292241401,20500094,12103039,63209,,,1,1744339689,,,,,,
0x527aed2403959cd7cb32b15099b6bb1c999ab91cec3e8f3618d3e8de2dd3e0dc,2,0x2ab906c0f68588e654415251f7ca0482b58e69efa0720e7eef40ccc76ef17f64,20500085,623558,272155,,,1,861889102,,,,,,
0x527f148fb11d3315a8b139f3844f5d4783a0e7bdee637cef8c46de0ec7a15831,33,0xeebfa9ed82a57ed79f0a88686af976c1e09a7092cba401dc66a313a6c74ace13,20500036,6042037,170287,,,1,1926686954,,,,,,
0x528233e30e2d9e7facb798f74a00769ea750da25b8d68a356607e0d0aff01e3d,41,0x1382b01cdcdff7ddf03ab6f5b8d5731e52e7dfe72ed3be15bcefe7ec6fdda3f9,20500092,24952311,46109,,,1,2803807609,,,,,,
0x528968b99e829a61841cdc9d4aafc153768aadd91837fe1f12229dc63f479fb7,103,0x6e198629b9bd1748efd348365c8afe79869150d6881641c49b0afb403b517fe2,20500068,9419235,46097,,,1,887050134,,,,,,
0x528ee018380bef06b7a6c26dc1ade483fa1d1e4b72492dd934c089f4dca06ef2,1,0x8cdfef2a8837779c2236ceb2e55d6cf9c7be329e3ac578b4bbd5bb2c08e80fc7,20500042,342600,150307,,,1,25949649014,,,,,,
0x5292c60c64f04ddbfc61db90ea933c221507e99a6b846b066caa84d47944cca3,49,0xeebfa9ed82a57ed79f0a88686af976c1e09a7092cba401dc66a313a6c74ace13,20500036,8750589,166268,,,1,1926686954,,,,,,
0x529e769a45c510a4cce28cf4f2f51e5405fc6cb62497ced62e32be6d1c344b7c,144,0xc44b082920aee24c5de44e1948c5eb0bfc39e017ef15ac0315f9ddaea2583fd1,20500021,13565103,51907,,,1,877734573,,,,,,
0x52b035e235aabe6802a6005032b2c76a399760ca895c1b50bdb84b5ed0585344,1,0x97028fa60120f628fd167887acfc25c84e75e53843f12d6552f17782af5d3f14,20500058,534249,431690,,,1,949235505,,,,,,
0x52b5b91dd4b41d82151a2f83ddb65f8be761d550e47bb23f348ea0adc54cbf1e,65,0x8af0d64fdca44e4fb2d4418f886f3966c538a147e469cd60d6f01e241d5824cd,20500084,4128215,63662,,,1,1554097301,,,,,,
