transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x384b6df9424c8df20020ded02636d4e0c1cf74b11e5c5107db1967d14c51bb41,194,0x1c8d539c4611224b1532a3defc0d6971787db2dfc15d62401fcb00e14a671a7e,20500013,22430048,63221,,,1,2378764875,,,,,,
0x384c60aaf0b1fde71958c9d4b6d6aace3b6fa7bad7836f4ec73a1bae4525a1c0,54,0xdd03e3edead0d9c2ce938e1a6a308a3821b93f1d8188cc59db4eb86f7da5f1cf,20500064,7760839,49611,,,1,2848560220,,,,,,
0x385dfd8c44f2e0dfa1d7ac26d8b3c9192315ee6b0b6daf18d1ee875a3bbc975d,79,0x0a6820d8d1916fae760945d4c8e6d710eab715d3fa5364099c5fc23d58d4d7cc,20500015,11441699,39281,,,1,2983704207,,,,,,
0x3874ba41d7d0b81f48d71b7a48a01dc49dc09f9337f1c591fcfb29e1cdbcebf7,60,0xbabfc32d183c02005b0b17c0928d27a201984a95bfe97c24a3e88566c95daa7f,20500033,5943785,51600,,,1,1110376212,,,,,,
0x3877210a67d2bc9bae528e580cb830a616a472088efadfc1e716fca23bf67597,186,0xe5cb0fa2fcf1f16ddabd1da0021d3288953d947801a05b43ea6f96505f2f44e8,20500050,19209303,46109,,,1,2815130126,,,,,,
0x38797bbe85712fc4e7edfd46424825eb93487dd99ee47112b0c99f66669d0ed7,18,0x57845805e0540f86c028c7ca194a6a5a9b69b15187fe7f985c911060b5f3c40d,20500078,1703502,197695,,,1,2877457812,,,,,,
0x387f80cb3817f3e27ffc918e805226f78962bfe856bf35cf4a56bee2ee30d800,61,0xe9c142141a691de85f3c95a611435efc30817a6b9b8b3c01513934da16c6cff7,20500089,6214414,51615,,,1,2232590876,,,,,,
0x388b1fe7b36b9266346cf7c6878344c4f6ac855c95e8a8f92ded58a019aaa264,0,0xbabfc32d183c02005b0b17c0928d27a201984a95bfe97c24a3e88566c95daa7f,20500033,111886,111886,,,1,16830723925,,,,,,
0x38a8d4c740756de2fd20e78d0fe9f88a483e33fae3c299850e8db909df220cfc,43,0x2ccba281c8ad68be383bfc7eca318d9de9650fdde69912b0ae4cfec9c5a6de89,20500069,5018444,46121,,,1,1782098997,,,,,,
0x38b0a736157bb59e84b0ac4737f7aaa0376c021d20dcf27aaa8503128f751b4f,34,0x05f442287c474b783abba53ab979a2e6af7a3bbd8f4497513590289cb0ff877b,20500030,26835433,95690,,,1,1155673030,,,,,,
