transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x0f9d7b33163179a6fd5d5831b41cca6a8fc449526527739ad85993004c0079ba,102,0xcb8ff0f63df7b35cac73b13e382a6faaa5efcabbcbfa1a374d1906566fa43bca,20500045,10647233,104437,,,1,977825396,,,,,,
0x0fa03fd85fbddad1f7f5c8305c004ee180c2c488aae38166eca95b041abf20c6,21,0xab2fd5562b85e3bf5c157068e5465bd18603e7733fdc2c46fa3812ee5ed97fb4,20500100,2994473,601154,,,1,2016219319,,,,,,
0x0fa2d051704009e3a023e9a4f361d5838263dc9058c1caa23631676a29cb8ce6,80,0xac46bf7a8443b1c0cfb750841184e8f49d59a9c2d66a7cab9bd8e901feb4d82b,20500057,9018214,51818,,,1,1757127721,,,,,,
0x0fa30f43dff923344c90e855668c8f5ccc47d59410e861fd603bf70bd70c959a,163,0xe9c142141a691de85f3c95a611435efc30817a6b9b8b3c01513934da16c6cff7,20500089,14752047,145928,,,1,849320302,,,,,,
0x0fb7e483f1a7d9237f81d93fb0ed4e64a441fca58822eddc0482d4b3e308d007,28,0x42e86a6d0d533045ea6b36412c822c6c833977afcb7950cf15c2345cfa4095db,20500054,2621622,244652,,,1,2808036290,,,,,,
0x0fbc49b72e65bb064601d22920e716929f2de73a083710b322a5651ac7de8b7e,6,0xe9c142141a691de85f3c95a611435efc30817a6b9b8b3c01513934da16c6cff7,20500089,1342305,176457,,,1,889638485,,,,,,
0x0fc180674aa6a178fa97231a8df7c670ebdd7cba04b872cef7e8cca63827c3a8,19,0x3265e5d1a36129078efc0aa2e7994e7748db4828edc61502e92697b15d21e54c,20500025,1270174,46109,,,1,2916292157,,,,,,
0x0fc3f9eb1ab51e6431b98b93abe10f607151630c13e2bff5e6f8f967f48b59b8,3,0xd3cc77261c2a93770393e57a06ac9650b520ef11a61f89f4aca30d4423babfd5,20500071,1125262,180653,,,1,799914288,,,,,,
0x0fc9bf420a78a294740abc325ff298dce9e358994dbb50d77d03e1d9b8c97a22,15,0xdd03e3edead0d9c2ce938e1a6a308a3821b93f1d8188cc59db4eb86f7da5f1cf,20500064,3271501,35065,,,1,25000000000,,,,,,
0x0fca2ec9305cb083427869efcb2ff0350c84a28e01c3d47e8a6368383f7b707c,116,0xe9c142141a691de85f3c95a611435efc30817a6b9b8b3c01513934da16c6cff7,20500089,9927897,234317,,,1,1397810069,,,,,,
