transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x941485f2a49cc503ac8cd8dded61ee5e2009df8ab64d7731e62625f8ebda5c77,1,0x4fa5be79bc685bf23b14823a8e7fa93fd31a0928239b68d588dfa693b14d5dee,20500035,212337,166068,,,1,4935118960,,,,,,
0x9416d27fbe3201087ae3a7c8ff1aa7c13bc2a9ca4630925a56e1b954a92b4e08,56,0x31858c460804d5b985d69ae2228720029aa3b1df194aebe7750ef25ec20ec1ec,20500063,3702426,30334,,,1,1838592797,,,,,,
0x941c751768e214d74bec24b354d67e23cdb11c1df9b2cc010587459e2e365542,1,0xac46bf7a8443b1c0cfb750841184e8f49d59a9c2d66a7cab9bd8e901feb4d82b,20500057,389202,217551,,,1,20819433564,,,,,,
0x941cdfde7273227a38b3f91fd96dee460a51c82514d55464e045d03cd7af3b54,30,0x7668681947b69e1405375c9206d0e78ef2d8e4b3ecbc76999ef1e82d2a4c2e9b,20500075,4732992,115505,,,1,1842919690,,,,,,
0x9421c71edbbc19b6d474760d341d1043b96bb2ed45067e2bfc8766ae13ed3195,35,0x97f0de193f195d4c7a273cd26717d684ead711d8f54c75bbd407ebfc89eaf8f4,20500076,1343934,46109,,,1,2000000000,,,,,,
0x9425bc23c6ad85b26cff7dde5db2f014ae874f4498e1f3ff76bf0eb73af70a4c,27,0x2ccba281c8ad68be383bfc7eca318d9de9650fdde69912b0ae4cfec9c5a6de89,20500069,2612312,46109,,,1,2782098997,,,,,,
0x942d82e5d40020f24d0dedf02d7071f165a315cb6b3a5154d1a767abc4469206,4,0xd3cc77261c2a93770393e57a06ac9650b520ef11a61f89f4aca30d4423babfd5,20500071,1373614,248352,,,1,1799914288,,,,,,
0x9435a23d809b03520caa8ff78c0233366355adf719355c3c612bbf7e98da7dc8,87,0x36596c7876c3f4dd03755866355067754f969c3aaeceba3453efc90f5d32b7f3,20500073,29050813,371411,,,1,760011422,,,,,,
0x94422a6d9edb32aa5ef604ab9566b1090d2d9a53767703dad052d70a5a80f823,111,0xc218bf80d5941efb0429d3bb5c5384b0a2b9dd75aec5b26c7c43a5eb2e8465ab,20500019,13796508,133093,,,1,1063537863,,,,,,
0x945990b32dd31c00b2fdbf1cd1ddb690fd5afb6b8016ca3c2dee8815674430b8,32,0xbabfc32d183c02005b0b17c0928d27a201984a95bfe97c24a3e88566c95daa7f,20500033,3549832,343958,,,1,2010376212,,,,,,
