transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x3e95099b1741800dca4e36691bffd4eb108a3f9d3430a27ad6fcbf93140f82c9,37,0x2ab906c0f68588e654415251f7ca0482b58e69efa0720e7eef40ccc76ef17f64,20500085,4441042,178958,,,1,1360889103,,,,,,
0x3e9ffc986d5966989e019fa862a5b41a681f1fc764a1b00b306f3609092ffdad,17,0x4fa5be79bc685bf23b14823a8e7fa93fd31a0928239b68d588dfa693b14d5dee,20500035,2247291,72013,,,1,1769637042,,,,,,
0x3ea0e16797ee490606176b319f937789fec91e6c54fdb014042fa33e2e43a7c2,61,0x07da6173852661a7f2ff621fbd4abcbeb9ee3924186e4693417dab4292241401,20500094,7037584,380562,,,1,2015946914,,,,,,
0x3eb4aeb8168deef590697e9caf3e75e79b7bfdd346827985998f75382dfab223,57,0xe5cb0fa2fcf1f16ddabd1da0021d3288953d947801a05b43ea6f96505f2f44e8,20500050,8525230,62260,,,1,2815130126,,,,,,
0x3eb8ab8398825036e7ca12ffd7537b16a95ae0497ac75aac3d5fc2ddb8f51e11,47,0xcb8ff0f63df7b35cac73b13e382a6faaa5efcabbcbfa1a374d1906566fa43bca,20500045,6228929,166280,,,1,2877825396,,,,,,
0x3ece483faa6d7842898c0198e2a280624bcc30e458634f9b8071ba21695fcac8,14,0x4fc7456de99b95517a511aac0d5c8a94e2691988ad8db1664f5e8ffc1f27182b,20500004,1741972,53753,,,1,8000000000,,,,,,
0x3ed14f0aa3418feab64d77426ed393420c151abf34566f6c193434d17da735ff,49,0x4cd3a9943339663a4de613b49a8eb06f24bf0326fc70131adc85ca511e3e856a,20500077,6971398,41297,,,1,2982000000,,,,,,
0x3ed7b5e8088c38f3ee224040a38a44077e6f0f1afbd1107d080bf7ecd8fefacc,41,0x21b58599e95e181e6e2ea8bb5e5c6e63b27a92f85b57c1d44be626809fd7ce40,20500005,7302921,46097,,,1,1902346466,,,,,,
0x3ee7298b71873d075ed4454cb7db4a9b7b24fe4204412dfe64d05c8164a9ab52,35,0xc4180bc302924f225fda0b5e972d253228c8fb8e2c8bc428db2d317dda7cef59,20500031,8702132,178949,,,1,1846474845,,,,,,
0x3efe5e3f490ede27cbb980e26fc216e81a06409b0959cc89acabde84aa92daee,86,0x554da67061c68d06cb0535b1a99d6635d3df881694f499e4e8c09e9c5de3b4cc,20500038,9027501,152944,,,1,1934922812,,,,,,
