transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x126a89efc4e3d13506a397a057e89bb07a900a4e45cb468428f2c858b5c4632d,160,0x60613e93b9d7b7634e03400a9e9b98a057bfd64c3cea1cdb6a706fde1f478763,20500014,11459559,29826,,,1,2000000000,,,,,,
0x12719abc2e5b2e4fe9dcc898a9cabe5b8da998dc98f61db2246b8252b7e0becb,142,0x8af0d64fdca44e4fb2d4418f886f3966c538a147e469cd60d6f01e241d5824cd,20500084,11022558,192562,,,1,884992072,,,,,,
0x12720c5d09abb5aa634d64c91da0e5e468f1e351e3b48a667eae86e6c21942b9,73,0x3265e5d1a36129078efc0aa2e7994e7748db4828edc61502e92697b15d21e54c,20500025,6438788,116516,,,1,915292157,,,,,,
0x127f2b624e3ea29df31384044b837f372c80a3b44f354969776b803864357a68,31,0x21828009a8206975b00a6f96973450afdb0d53e98d96ef17c1a6a273b3d48d40,20500011,4348389,62248,,,1,1903775824,,,,,,
0x128abc3fed7b19d596e9e9de02877751f2ceb568c62a768343808e58a96a6acf,55,0xf66440bd37a92b072ddbc6a1d170b85d7082e11e98554c1a5612b409745c4af9,20500016,3404737,237134,,,1,1013601845,,,,,,
0x12942ccfb9defdb0c44f81b0d06577c5559089e4a98e2bdbc729b34d00889977,74,0x07da6173852661a7f2ff621fbd4abcbeb9ee3924186e4693417dab4292241401,20500094,8345973,53772,,,1,8000000000,,,,,,
0x12aab450724c35b1b7aae1174d79b8cc57276418e02a5ceac1b90abd34d4a993,102,0x6e198629b9bd1748efd348365c8afe79869150d6881641c49b0afb403b517fe2,20500068,9373138,52222,,,1,827050134,,,,,,
0x12ac78ccaf5682f14b7fdc99c12b7cb5c2cd71f3048a9f40a5f4c3acf182f4fa,88,0x0a6820d8d1916fae760945d4c8e6d710eab715d3fa5364099c5fc23d58d4d7cc,20500015,11829344,89877,,,1,2983704207,,,,,,
0x12af1ee6dc705dd64a3ea4ca0072a3ed929a8f343e72f436a4c774099afc1f5c,110,0x04e3fbe938d3630d41175a94db07cf5db107ff0d34330e82257542756a829a37,20500039,13605637,46097,,,1,1052047174,,,,,,
0x12b160fa878fa3c6dfcd7a871dc54e621bd9985768e364c2b1a0620a7e66a124,70,0x0a6820d8d1916fae760945d4c8e6d710eab715d3fa5364099c5fc23d58d4d7cc,20500015,11103243,34536,,,1,2983704207,,,,,,
