transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x6efbc40b4815a70af8198463cbcc0b730b123ec354f764d0ab513d73a8810e00,100,0x9e8f389093a2e0e6aac23cbb21d01422ac6cdab554297b080232c1c4435307c6,20500087,8096747,51907,,,1,1836162212,,,,,,
0x6efe4e2fab11244c52f29358e943ad3eb647b913f1b38015ab1ef8136366dcb0,131,0x44e01ed29d395f107abfffaa6f8c06cf49e88403f7e62be880c8ebda6416ce52,20500041,12071430,77715,,,1,1000000000,,,,,,
0x6f1060868e04434b451820f6a376c600ad5ada2bffef2987dbb62060b473c14c,40,0xc4180bc302924f225fda0b5e972d253228c8fb8e2c8bc428db2d317dda7cef59,20500031,9287525,141156,,,1,1904718527,,,,,,
0x6f10cf368d3a3bfe5bb43cd36cf5dbe5439b335045b1cb9b93c66327e24c4603,53,0x4cd3a9943339663a4de613b49a8eb06f24bf0326fc70131adc85ca511e3e856a,20500077,7727073,117515,,,1,1474399055,,,,,,
0x6f1fa86d7d47ce91687df945c2ed2292a598090d63f760cc1c307fb6cbbda231,117,0x45e6ea3c7d63b7242977aeee6ee2c2b46dfc4f3b6540dc70afff93a7014013da,20500020,6623647,51828,,,1,1723501734,,,,,,
0x6f21bd088d8d5dde162bfd631d16c299cc835c83816cbb581b7570a91d989a3c,168,0xc4180bc302924f225fda0b5e972d253228c8fb8e2c8bc428db2d317dda7cef59,20500031,17449005,148196,,,1,4044390607,,,,,,
0x6f3429b7b2a7b07f9b1a90cebf7cb59ea7821a5e1f4ced343c24f037cf4cf55d,20,0x5976654fb174993fc2e0bbd271e6076b64e28f06bbf74b882d63efa3d77cb711,20500010,985413,41321,,,1,1960606241,,,,,,
0x6f5157d564e03d4baa343360981fba442e9294bd897d64865b72a67d48647729,16,0x94b2bd449af2ba0dcb83b6e1dfadea052a9d4f33b64c0ba3d5a072c1ecb90c3e,20500009,2791909,427337,,,1,1857535347,,,,,,
0x6f55919936891212ffffeeb79ef2f25ad039cb2f7c70798b676a7df58ea26152,171,0x0399f3396f956a349bb92fa2f1283e79d94e817a092c41e766461d22242dc287,20500037,17295495,156631,,,1,3982257698,,,,,,
0x6f56d27182c909f075f10ea6d4d9589949aeb38cd52e3181be7e3b09ce8b6741,138,0x97028fa60120f628fd167887acfc25c84e75e53843f12d6552f17782af5d3f14,20500058,16464137,567950,,,1,795769642,,,,,,
