transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0xd572696a3dedb9c2a5efe532de33c7c28ffd422a1643af5855c6148667e0be53,16,0xfb082a963196cca106a2824fe8ac9a00f09584babcaf6324dc0bb3dc3bbdb38f,20500003,2283622,160406,,,1,3962551222,,,,,,
0xd57281a0ac051fea3972679be9d1766ce40ceff34a94266a212c4aba2ede51b4,46,0x91de71290a36a7bc38848f1b092b6fa1df15d4164be04968e89f85a802ab8ae3,20500096,9124347,46900,,,1,4000000000,,,,,,
0xd57f4aeaa654d53bf9b70458ca0da583f08896995b13263f85e60002c7418ac2,60,0xe9c142141a691de85f3c95a611435efc30817a6b9b8b3c01513934da16c6cff7,20500089,6162799,34186,,,1,2232590876,,,,,,
0xd59e03746b2138802f368cabb3b0afb516fe2a784a245b6c44865829caa31749,46,0x2ccba281c8ad68be383bfc7eca318d9de9650fdde69912b0ae4cfec9c5a6de89,20500069,5156771,46109,,,1,1782098997,,,,,,
0xd59f7441e38dfd9b07a429c8c2dba46e0ce99a14d52f1b66005617512dc0cca6,32,0x88e87143dffdd7eab2c1f80dedab795c0244629384a88e9c290f978c6bd6a81e,20500024,3231716,121948,,,1,908279656,,,,,,
0xd5a6e970592a35e32c8ed439fc1cf862190186f7ab98b3c483fe5123bc3ae200,183,0xe5cb0fa2fcf1f16ddabd1da0021d3288953d947801a05b43ea6f96505f2f44e8,20500050,19092733,137851,,,1,1747520143,,,,,,
0xd5a71825b9346c0742cd1057522a0834773d7241324b1d76be7c1a4e224bf03f,128,0x04e3fbe938d3630d41175a94db07cf5db107ff0d34330e82257542756a829a37,20500039,15344063,103131,,,1,993592021,,,,,,
0xd5a9decb6c68a90789d65dbee6591d35d5801582898f12a4bd07c6b1218d8eb4,25,0x47fab5a15da95a027d31b4cedf7d61878804b08e356c2c5601e495bb6c2128aa,20500098,6305527,63209,,,1,3768273283,,,,,,
0xd5e1be85f0d10822368b17c9caa460327a3addebd4c4cf4e66f8fb850cd4e562,56,0x2f3dbc8ac35dc54255a0c579964f3570b9a0109372a9cd5f2175da98fefa280b,20500067,8624995,63185,,,1,1766012576,,,,,,
0xd5f085a20f99540e67b5b7a381983800aabbbef43ac6aaa0477b7e2030958bfb,93,0x554da67061c68d06cb0535b1a99d6635d3df881694f499e4e8c09e9c5de3b4cc,20500038,9982165,46590,,,1,1842499783,,,,,,
