transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x76729c4075f6b51abd4c54d0f6dfccc7addcf85ea583da4e1f67467513cf9ce3,85,0x42e86a6d0d533045ea6b36412c822c6c833977afcb7950cf15c2345cfa4095db,20500054,8825762,163273,,,1,808036290,,,,,,
0x7674b6d389f32d59815d642d30c45bfbe88347b01cdd10d30d7e540ffb82f5c0,62,0xa94a9dafca0234e8503a7e8fd229e90686d98a4dd6597715f0b7d9330938cc7d,20500017,8538746,62667,,,1,2000000000,,,,,,
0x768e97021c06baafa2dd35501c7d64cd18a5248800b85a56b88065f82d8b07db,161,0x60613e93b9d7b7634e03400a9e9b98a057bfd64c3cea1cdb6a706fde1f478763,20500014,11489371,29812,,,1,2000000000,,,,,,
0x7696b1f9e3c024310fe6273c932af878499545f8be15313f979073070a713f8d,15,0x4a9e6225665070317d19f8c10b8f57413fcfaff55a1a96334c4a519b4e99e865,20500093,1751113,98593,,,1,14292088231,,,,,,
0x769b38b4976befde7b5ce41d20fc8c6449cf9a5e6914b0b8eb3782ac7bbdf226,20,0xfb082a963196cca106a2824fe8ac9a00f09584babcaf6324dc0bb3dc3bbdb38f,20500003,2446633,63209,,,1,2975000000,,,,,,
0x76a7bb9adef31b1c74162652c0192acc7b061321c758e647ffcbe75329f58725,42,0xc44b082920aee24c5de44e1948c5eb0bfc39e017ef15ac0315f9ddaea2583fd1,20500021,4126542,62248,,,1,1876734573,,,,,,
0x76a8fe5f6176d8a0d6995c24117bd6b9dddea379c33521d733606e954c296332,46,0x9e32f6d656b42947792a2a10177752df6550d481d6af4a1dae7911f77b19cec0,20500047,4445474,98693,,,1,4581668941,,,,,,
0x76b0757caed0006ecf9cfb881053c4f1916d763ad0219d8aae863b45b9c67315,18,0x04e3fbe938d3630d41175a94db07cf5db107ff0d34330e82257542756a829a37,20500039,3699914,166280,,,1,2992047174,,,,,,
0x76bab5f6e96e0878d0d3421fa47f1c9f7eb16343668906653659f986d4f3f4c5,5,0xfb082a963196cca106a2824fe8ac9a00f09584babcaf6324dc0bb3dc3bbdb38f,20500003,1361828,534258,,,1,1012551222,,,,,,
0x76c2c9896cc49417a54d58f09e0b2e6b5e7ab031a48a4b359aa0a4ec87e3ce70,36,0x9fdbbd305c54f450cb3b020c7e68a7b941696b6904ad903dd1fec84fa69e9ddf,20500080,4832450,217677,,,1,1418171517,,,,,,
