transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x1332b3de341f9125bc428126bdfddfb575d7dc6dc62b4541838d222b5a6fee76,124,0x1c8d539c4611224b1532a3defc0d6971787db2dfc15d62401fcb00e14a671a7e,20500013,16329665,63197,,,1,928764875,,,,,,
0x13457dca79c6d5f3f9477ae3aa1fbea4a85b33a8f49fdaebc2282b2c39bfa6f9,222,0xc218bf80d5941efb0429d3bb5c5384b0a2b9dd75aec5b26c7c43a5eb2e8465ab,20500019,19922542,62260,,,1,871278767,,,,,,
0x134ab6a91d3a630141d3a593f118b921fcf1604c5fc9f7ab3c4c70ea6426eb41,63,0x7668681947b69e1405375c9206d0e78ef2d8e4b3ecbc76999ef1e82d2a4c2e9b,20500075,6774135,41297,,,1,1960643258,,,,,,
0x134da1a91aaa43bf2cf2873a950b956f0bf1c95d1aee05a03b040ff73a75a93c,44,0x2ab906c0f68588e654415251f7ca0482b58e69efa0720e7eef40ccc76ef17f64,20500085,5131574,168142,,,1,1210084632,,,,,,
0x13530c7e67c410b0e0b18528409376611c51b0719ca3da717f0957b4d38af2bd,4,0x1c8d539c4611224b1532a3defc0d6971787db2dfc15d62401fcb00e14a671a7e,20500013,1374519,235535,,,1,1694799057,,,,,,
0x13572dc709963a2ae02e7c4567b02bf4322c2d53ba632dbadd4dc0233a55166b,51,0x04e3fbe938d3630d41175a94db07cf5db107ff0d34330e82257542756a829a37,20500039,8769152,46109,,,1,2992047174,,,,,,
0x135adc17ba2e4f6c418bb5be0c36850df5221f0ef7287ea25d538ea61220ed74,72,0x7634bd3de70f62826add0df523c78718cd6ce87d7e8dd01aa176d11977c058ee,20500090,7174296,123440,,,1,1111401123,,,,,,
0x1364eaa1ae37a6ca540f37a406fab801b6205c1ccccd1585683323977b6dd72e,128,0x4cd3a9943339663a4de613b49a8eb06f24bf0326fc70131adc85ca511e3e856a,20500077,12633880,34807,,,1,925904270,,,,,,
0x13665417e39982448c417e0d406aa31472538dd33c70cedc44b75639d3c39a4c,112,0xa88da028fba72d5b26ffdb52ad4f0c74b56d004aef31438b35de0fa3050effa9,20500044,9533012,77715,,,1,1000000000,,,,,,
0x137350935fa01f41897d47ed5f9404b7ecd26343003540cb1126a18d13579d62,140,0x0a6820d8d1916fae760945d4c8e6d710eab715d3fa5364099c5fc23d58d4d7cc,20500015,13613752,62260,,,1,1983704207,,,,,,
