transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x6fb4618a54eb0ac5ffcf7783044b159074dc96eab59fcec2d52476018ca4f07b,38,0xe1a8d8bee3393cfd629d73b57ce5b19b46f848ca2d8089404b85569fd5406608,20500056,6914878,285398,,,1,839702427,,,,,,
0x6fb60a1f72c4ec9659ffcfe4d3b996bca97f994d90d7e66080bac16938571d32,85,0x60613e93b9d7b7634e03400a9e9b98a057bfd64c3cea1cdb6a706fde1f478763,20500014,4665888,40348,,,1,2000000000,,,,,,
0x6fc44ded150fcfa3f6a4b846fb9d2d289681fbc1f03c3f652d69b55efa914498,102,0x57845805e0540f86c028c7ca194a6a5a9b69b15187fe7f985c911060b5f3c40d,20500078,10682464,169234,,,1,927457812,,,,,,
0x6fc9d6b6fcfec538820a722dff63e4f428cf4aea184c1a6e7b46443c0e40a617,67,0x47fab5a15da95a027d31b4cedf7d61878804b08e356c2c5601e495bb6c2128aa,20500098,11012452,58409,,,1,1725989957,,,,,,
0x6fd16a21a72c08d6b530c5557f398ffc48f631225ff37c7861e5ceff724c3919,144,0x2f3dbc8ac35dc54255a0c579964f3570b9a0109372a9cd5f2175da98fefa280b,20500067,13008963,35579,,,1,2000000000,,,,,,
0x6fd1dcab711dd52fe13af91e7a48ef8f4ffc39e0cb163e77e13da12cfb8ae026,38,0xb078220325ef74b1531613f9f5cadae51f2408f99353c53ba9db8c2d533afb87,20500048,5531688,166280,,,1,2836864378,,,,,,
0x6fdb88f87e2dc7b9239926923a5f662dbce6f18c6d7ac9bf2fdd47445a8f87fa,189,0xc218bf80d5941efb0429d3bb5c5384b0a2b9dd75aec5b26c7c43a5eb2e8465ab,20500019,18143599,332506,,,1,871278767,,,,,,
0x6fde7423e75d13b817d5d20b26a7b0cb434003eb1b2c33ee98c455fb63a18a93,5,0x4fa5be79bc685bf23b14823a8e7fa93fd31a0928239b68d588dfa693b14d5dee,20500035,702208,124310,,,1,4935118960,,,,,,
0x6fe050cd1b72971dad85e2b0943c1f0b4dfc45082bbcce348bd25a583e4e9e0d,150,0x3782bed52c2f4be4f0c79ec3bb1c187732c4c7b7c5796c0cd109435f69ec23df,20500059,16975630,244652,,,1,2807458292,,,,,,
0x6fe1aed1faa02e125d35bd48a20ce7d017d0f8ceb774e61da52c5f25766d25db,160,0xc218bf80d5941efb0429d3bb5c5384b0a2b9dd75aec5b26c7c43a5eb2e8465ab,20500019,16425839,113745,,,1,920278767,,,,,,
