transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0xb030e336fe92349ca80ff936e9eba8fd2a5af420fa914d33607f6b7f260c1797,4,0xb48b09e92dc7345048955fcb1ef6824a1e334d195d598e919dbfcf4e4e509b59,20500074,1141505,282262,,,1,904951687,,,,,,
0xb03e8c1045afa1b0fa0942e232545779c946d2f0806083f27a283ca161b7841a,38,0xa8e55b17cc5753f449cea0bfa1c4ec38f12940681454adc63d3470ab9eb1fef0,20500083,2272266,29711,,,1,1805741708,,,,,,
0xb03fd6c5728ff701a28f420ab1786e60355730acae91a82bae52d3adf623e264,99,0x6e198629b9bd1748efd348365c8afe79869150d6881641c49b0afb403b517fe2,20500068,9184469,164316,,,1,867050134,,,,,,
0xb047921992620d4790581ef9754d27cf1b607e992fa4301bce9decd245413b3d,171,0x42e86a6d0d533045ea6b36412c822c6c833977afcb7950cf15c2345cfa4095db,20500054,15529332,86956,,,1,808976290,,,,,,
0xb054c52f72a74e4b29aa1b51790195695d9139ae1722bc7cfdb6f8dd95b0ff38,82,0x07da6173852661a7f2ff621fbd4abcbeb9ee3924186e4693417dab4292241401,20500094,9059495,319455,,,1,1075946914,,,,,,
0xb05a03ea3eac2811d7f9354181e0be4c2dffe82ccf958cb1ab42d22a0db08ff8,22,0x3265e5d1a36129078efc0aa2e7994e7748db4828edc61502e92697b15d21e54c,20500025,1553114,51630,,,1,2915292157,,,,,,
0xb05a96c7613174679af53bcf84f4974b8d573e7c96b766ef5644f41841e5870d,82,0x60613e93b9d7b7634e03400a9e9b98a057bfd64c3cea1cdb6a706fde1f478763,20500014,4544820,40360,,,1,2000000000,,,,,,
0xb05e4970b0cb77fb96bb8391f71b10b13d281710cbb23372d61af62c377b676b,57,0x7519808ac40e772b1c42b7b8c1f06074a35a4863e1d2e735c8d444f92f1717e9,20500023,10007046,45148,,,1,2000000000,,,,,,
0xb06ced5f76d4076f3ac80b049502be241bdd470f3514f6479f90b0bf721299b4,54,0xeebfa9ed82a57ed79f0a88686af976c1e09a7092cba401dc66a313a6c74ace13,20500036,9581989,166280,,,1,1926686954,,,,,,
0xb06fad5b893b3434991767db920e0099e876e20c70f8cf2c3c80cf34c896894c,16,0x42e86a6d0d533045ea6b36412c822c6c833977afcb7950cf15c2345cfa4095db,20500054,1326967,101346,,,1,3182741808,,,,,,
