transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x91bdd935c11354b69e57c4713fd056456c4f0675ab5b626fcf1877c29c23ac07,19,0x7808e982ad8ed0eec3054f19cb6d09787284abb4492dc3879da7982ba3f0818d,20500086,8856913,54338,,,1,2829878943,,,,,,
0x91dafd14cf54f9d0a38d6f0f96b96f9981ce5253f068455e716baf5e4f2fe0c7,129,0x42e86a6d0d533045ea6b36412c822c6c833977afcb7950cf15c2345cfa4095db,20500054,11949528,38509,,,1,897994331,,,,,,
0x91dfd729e730c9abbe68e637b07a4ffc39bf3e03beecd4690a211868f1353575,111,0x5c9b08a4867c5b7ffa18886ee8a32e99586ace8750ebceb39a130f95eb406af8,20500055,13320692,257863,,,1,837987839,,,,,,
0x91e029dc9d63f6dceff5e6661ed2ffdc837a1047b620f89bbb45e0666e9f321f,9,0x3d469d78f2a454c91af6ca47eecc739e922a2d96a10b33d0be0b917111bef03b,20500065,526408,63209,,,1,2861833703,,,,,,
0x91e3dea682d68e85f468a388322f55d47e52c2aa8f62ca0bc614e332889d8a0a,110,0x554da67061c68d06cb0535b1a99d6635d3df881694f499e4e8c09e9c5de3b4cc,20500038,11266957,129240,,,1,1031700934,,,,,,
0x91e820971f2ea94a41b2fc524a0b02f3bf7dbff97a718a982f332e4af209cc51,162,0x60613e93b9d7b7634e03400a9e9b98a057bfd64c3cea1cdb6a706fde1f478763,20500014,11519145,29774,,,1,2000000000,,,,,,
0x91ee6ca209e3556f26a89b9516de979c094d2e9da26ca3dc895f6cc8066ba29e,10,0x4fa5be79bc685bf23b14823a8e7fa93fd31a0928239b68d588dfa693b14d5dee,20500035,1574444,341977,,,1,1602718028,,,,,,
0x91f1e4023a7459b03b977f03f4229fc9f1d42ce5a79cfe9a7507f8ae226ebc07,13,0xe5cb0fa2fcf1f16ddabd1da0021d3288953d947801a05b43ea6f96505f2f44e8,20500050,3274198,181033,,,1,1719518442,,,,,,
0x92052a02b64ad2dc5399cd293887d725efbf175486641332d65573e255772c8f,133,0xbd3d5c05fc535f3c9b86a1aa31db0c2e12ad46a3be3acc6c1d054aa9d0e5fd36,20500051,12699091,187366,,,1,2324232697,,,,,,
0x9207cec548afa3c8af811493196fcb66f898b69278920d4e033f6fea5330ed98,55,0x2f3dbc8ac35dc54255a0c579964f3570b9a0109372a9cd5f2175da98fefa280b,20500067,8561810,662773,,,1,928318419,,,,,,
