transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x368eedfea5552ca267306b7545a688ae32486a96b3d44dcc78f3c76d0cfa77b5,36,0x3819e1738fd0254e1d5e6efd8e1c7db2d89a1f58fb82c923f30d26ebcd6b3ba8,20500052,1507862,63209,,,1,1867587258,,,,,,
0x369697cde437e8b706e08b6babe332d4ebed955fe98e7b4a8b8862f9ed78d278,15,0x554da67061c68d06cb0535b1a99d6635d3df881694f499e4e8c09e9c5de3b4cc,20500038,945169,330514,,,1,2007981701,,,,,,
0x369d2472d673b72c726b826f78fe60ebf159a4c34530f167a454958f3f51821c,37,0x47fab5a15da95a027d31b4cedf7d61878804b08e356c2c5601e495bb6c2128aa,20500098,8017656,264461,,,1,1913970326,,,,,,
0x36c063260f3b4502086cc3b636189a1f5166042c18dd8a8e0556b72410d92bb1,33,0x36596c7876c3f4dd03755866355067754f969c3aaeceba3453efc90f5d32b7f3,20500073,24035718,141659,,,1,1642287854,,,,,,
0x36cab4a6ba815c96ef76e63c576a82f0bff4e686248b8c4b47e45e597a8fc55a,10,0x04e3fbe938d3630d41175a94db07cf5db107ff0d34330e82257542756a829a37,20500039,2369674,176696,,,1,2992047174,,,,,,
0x36cb616bacd2e9137303530e84f3b1e62c962c1dfac11b25ac4c9164db7ef394,159,0x60613e93b9d7b7634e03400a9e9b98a057bfd64c3cea1cdb6a706fde1f478763,20500014,11429733,29930,,,1,2000000000,,,,,,
0x36d69cdf440400c6ff33994d071783da107ef9524933c2329e43db0e56cdeeb2,5,0x97f0de193f195d4c7a273cd26717d684ead711d8f54c75bbd407ebfc89eaf8f4,20500076,305581,30265,,,1,8000000000,,,,,,
0x36d7bd0cf89092767f546714d54855cf86414f3d47444b196c19545b124538d6,39,0x4fa5be79bc685bf23b14823a8e7fa93fd31a0928239b68d588dfa693b14d5dee,20500035,4615310,48494,,,1,5000000000,,,,,,
0x36df0e817c525f7167d3ef9575f4b96cefe129eb9ef42a690b5cd22b5cf0bb77,76,0x44e01ed29d395f107abfffaa6f8c06cf49e88403f7e62be880c8ebda6416ce52,20500041,8344207,51883,,,1,2971002127,,,,,,
0x36e1b30f741e57261c0e33a0aeb15c32215c348f9515113c1e78e843cb1b0db4,100,0x7808e982ad8ed0eec3054f19cb6d09787284abb4492dc3879da7982ba3f0818d,20500086,13628910,130469,,,1,828878943,,,,,,
