transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0xbed1665d0643c44394afdab5ce41344ac93229706a858dc5425ce19f5e883acd,55,0x9fdbbd305c54f450cb3b020c7e68a7b941696b6904ad903dd1fec84fa69e9ddf,20500080,6527679,46109,,,1,1835471318,,,,,,
0xbed4eb57b29c6c85f43d99eba979b81249e797d29e5cc8f630043e4f9cc6c4c6,39,0x36596c7876c3f4dd03755866355067754f969c3aaeceba3453efc90f5d32b7f3,20500073,24432473,117527,,,1,1642287854,,,,,,
0xbee397b52a68a82a8a0190963c90323b0c4ad09c2de03398cfb66086c2c80997,111,0x57845805e0540f86c028c7ca194a6a5a9b69b15187fe7f985c911060b5f3c40d,20500078,12614660,396674,,,1,877457812,,,,,,
0xbeeb784ec5acf7862d19007fb15466fb47e6a13dccde9f6f9840582d84bca66a,66,0xac660a3eb31177b390d1f3b66b518e3c0d7aa6f1c98f24fc18953f6b04e130c2,20500072,5342733,137398,,,1,1261053641,,,,,,
0xbeef7ab14103f4d9bc162c6c433950b3f0166c8cd5084ad70729817050d9c040,51,0x5c9b08a4867c5b7ffa18886ee8a32e99586ace8750ebceb39a130f95eb406af8,20500055,9484651,361122,,,1,1004174647,,,,,,
0xbeef850acacc90db3455685b38fbabc7bee41736f2994e9ef8a2ad496e28ef31,140,0x97028fa60120f628fd167887acfc25c84e75e53843f12d6552f17782af5d3f14,20500058,16885620,375393,,,1,795224974,,,,,,
0xbef86ee58e3cb5ab4d656ab77888fbac50974eed8c3296ad938786938334a4fa,31,0x27648277ef2346a41f720ce082ae87893d063bcd2b1af141079abe202d76420f,20500066,6826067,236892,,,1,1712693975,,,,,,
0xbf06bac25d5b7d7e18dc41e618c84695d712e1b9c2ae25fe4672c1644e738708,123,0xff1df54c8021102af748fc1780f12928c3139419ded8713f79b09b0a147428c5,20500028,17291081,6641361,,,1,956868266,,,,,,
0xbf1af5f32367bb4102ba91d27975f033f922944e213cd63a2fe2562909766346,12,0xd3cc77261c2a93770393e57a06ac9650b520ef11a61f89f4aca30d4423babfd5,20500071,2556380,187019,,,1,5799914288,,,,,,
0xbf2015914a1ef66d51086460cd3d53a16e955f5a63080f878f528c25d2c1a649,62,0x05f442287c474b783abba53ab979a2e6af7a3bbd8f4497513590289cb0ff877b,20500030,29687011,46109,,,1,2000000000,,,,,,
