transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0xa910b251c0623594603f0f7ac1db95e92a44cbe3c5a6c56ad4b9ddfd8c5df3cb,9,0xe9c142141a691de85f3c95a611435efc30817a6b9b8b3c01513934da16c6cff7,20500089,1857088,161833,,,1,120832590876,,,,,,
0xa912f4ef73a106127500abb09093883ed3dfa44eba511894ed7c5eca899ad7a4,19,0xd05db8f0b895f0229870220dcff7ede830c7f97737810d41d32b0b7224a41bb4,20500006,21120509,228283,,,1,1870221368,,,,,,
0xa91e078d56fd403a28880c71bfa585928eb4307f4b16c879eac14b75063d0018,74,0xff1df54c8021102af748fc1780f12928c3139419ded8713f79b09b0a147428c5,20500028,5675572,181200,,,1,1804958291,,,,,,
0xa91e22c18d04ebc38064e1ccfce5d5ca521b8102de0f29095d67dada7b63ac2c,72,0x27648277ef2346a41f720ce082ae87893d063bcd2b1af141079abe202d76420f,20500066,11045738,51624,,,1,1712693975,,,,,,
0xa922fc9f1ccb7e41f419251367d54aa53fd08b217e4e29c0f03e07f239048ad0,15,0x05f442287c474b783abba53ab979a2e6af7a3bbd8f4497513590289cb0ff877b,20500030,2628826,336104,,,1,3928452672,,,,,,
0xa93d363305b29bd3bf252fda87342f66e25c393f8e73384825c8bf4f90fea7ae,119,0xfb082a963196cca106a2824fe8ac9a00f09584babcaf6324dc0bb3dc3bbdb38f,20500003,9692630,175105,,,1,963551222,,,,,,
0xa969c309f7af4eb44056a2ee7a359ef723e8ac37f6badc27ddf7c8ae7f2f21c2,115,0x7808e982ad8ed0eec3054f19cb6d09787284abb4492dc3879da7982ba3f0818d,20500086,14856836,186142,,,1,830188290,,,,,,
0xa97099aa1ea6ac49a60e78869532b5cb5c45a0b342fff7334ca66c0532656e34,11,0xc44b082920aee24c5de44e1948c5eb0bfc39e017ef15ac0315f9ddaea2583fd1,20500021,1439037,110848,,,1,876734573,,,,,,
0xa98fccf87f6ca2f0390882ab782988977f85b9e885184f52e231f414a80f92d8,57,0x42e86a6d0d533045ea6b36412c822c6c833977afcb7950cf15c2345cfa4095db,20500054,5377039,102059,,,1,1919735549,,,,,,
0xa9aca184d35afe843a7607196a2444ed8925140d01418c1a2e535f056e897f09,127,0x60613e93b9d7b7634e03400a9e9b98a057bfd64c3cea1cdb6a706fde1f478763,20500014,9982591,197079,,,1,1562504789,,,,,,
