transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x7f5d507606b85f60883b9be66eccc40fa6922dbe2f2e5102c27e0d5b4c8b0ca0,48,0x36596c7876c3f4dd03755866355067754f969c3aaeceba3453efc90f5d32b7f3,20500073,26244086,180247,,,1,1615819561,,,,,,
0x7f5e0cf219f15dc7f4f1c41d265109b3bdbfc37a2a18dc4c2620431a4ab46ffd,5,0x619bd1de426342a91c6a98c4cd550d2cb40a01bfe6f2804284b4a221c1353091,20500097,1032840,94427,,,1,67325139383,,,,,,
0x7f5e105499fbd49518d6c275d2ad9cef9e92499e58b9c0e4fd42648a8723e96d,101,0x4fc7456de99b95517a511aac0d5c8a94e2691988ad8db1664f5e8ffc1f27182b,20500004,7797332,173182,,,1,1006675711,,,,,,
0x7f61ef15133bde1208a79720d8c30f404e37f10d0279316379a290826deb1072,25,0xc44b082920aee24c5de44e1948c5eb0bfc39e017ef15ac0315f9ddaea2583fd1,20500021,2286425,47571,,,1,1916400160,,,,,,
0x7f709fbe42216fef2271e407d22215a5440bae9335cd7df8868515e6050aae4a,16,0x67315cd6cc4a0e3bff3e151b812fe741b75fd5158c7b0969f1b3ef656fa96f41,20500007,902809,71041,,,1,2956685098,,,,,,
0x7f76fb7c7bc65f31eab2f243453bd839aabcea0f6eb39f2d1ba85df310cf195d,96,0x4a9e6225665070317d19f8c10b8f57413fcfaff55a1a96334c4a519b4e99e865,20500093,28749488,272622,,,1,967781086,,,,,,
0x7f7b22d9419bdc54ae42b7b25d45cf50f064d2ce6d2ad3d9246b9e4f4b101959,23,0xee378fb6c03c43c5ee08110e62def7f4b400a810bf68a27c8eda3b5471cc42ef,20500062,2912450,46109,,,1,3015615110,,,,,,
0x7f80770d833f478358f3850bf36dcdd789c966c73064590593956498fc3566e7,20,0x8a12a33c0dcaf6a822cf3c7b89abcc9b970d9e1330093966d4122949deff7eac,20500032,3561700,166865,,,1,2192018954,,,,,,
0x7f927b78e133a7e56bdcff430f7a59923223a0f06a7cc4b77321655e6117e86c,38,0x45e6ea3c7d63b7242977aeee6ee2c2b46dfc4f3b6540dc70afff93a7014013da,20500020,4135785,111072,,,1,939798948,,,,,,
0x7f9618f34d162f19998f854c9ebbfa52e26e8f13013d78d8c5072437495eb112,36,0xd3cc77261c2a93770393e57a06ac9650b520ef11a61f89f4aca30d4423babfd5,20500071,6530730,128481,,,1,2318296564,,,,,,
