transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x9c3c3e0e63045cd10acdb02909228fb8a3c0dda776e0bc8271a6a3d4222eddc3,12,0xe5cb0fa2fcf1f16ddabd1da0021d3288953d947801a05b43ea6f96505f2f44e8,20500050,3093165,410711,,,1,814130126,,,,,,
0x9c3ff9069c1db9e13427001211edde5a61993955ef7b1c2fb007bbe4ce9496d9,61,0x91de71290a36a7bc38848f1b092b6fa1df15d4164be04968e89f85a802ab8ae3,20500096,10091428,46109,,,1,3003234611,,,,,,
0x9c5760384f424cf97e083b8042a4be4a154de1cf3d2fd683525374333ccf2c5d,200,0x1c8d539c4611224b1532a3defc0d6971787db2dfc15d62401fcb00e14a671a7e,20500013,23473223,63209,,,1,2879764875,,,,,,
0x9c5b35327481c559e0fc01968335125c6124926efd3e2caadce178f95814c099,40,0x0399f3396f956a349bb92fa2f1283e79d94e817a092c41e766461d22242dc287,20500037,6292932,646307,,,1,1181594348,,,,,,
0x9c5ef7c8bf8e97db35d05a3ae880b6fcc3af9f12e8328d0b53d4bb1fb9f6399e,84,0x3265e5d1a36129078efc0aa2e7994e7748db4828edc61502e92697b15d21e54c,20500025,8089371,57460,,,1,1802228158,,,,,,
0x9c7121ef47c47b3a60c3bedf31c44e93325896f7dfc446eac49988c8610d1b39,60,0x27648277ef2346a41f720ce082ae87893d063bcd2b1af141079abe202d76420f,20500066,10350045,61060,,,1,1849128475,,,,,,
0x9ca0ad30ac08ee852edbc76d57b6eb0c7b0b866b9532f07f48af7a72c156f955,75,0x88e87143dffdd7eab2c1f80dedab795c0244629384a88e9c290f978c6bd6a81e,20500024,6229443,58397,,,1,1010000000,,,,,,
0x9ca16131b78d3d028e65f4145e176406b008b1b268a3f6804462f395fae663f3,187,0xa94a9dafca0234e8503a7e8fd229e90686d98a4dd6597715f0b7d9330938cc7d,20500017,20490495,34834,,,1,2000000000,,,,,,
0x9ca4f4ff9a6f166edb2b89598f9ba8edb4ea6eec0f7f3169c9c2c55c40f8b813,0,0x12d237fc4ea15b275f15a4adee3122aae41ea2dfc376729ca04befa02dced8c4,20500091,187501,187501,,,1,805484239,,,,,,
0x9cb021c60cc8bd13cbf2dd67cdda637dadb16342b2c9ca43ae4f5fa8cedf85e3,138,0xc218bf80d5941efb0429d3bb5c5384b0a2b9dd75aec5b26c7c43a5eb2e8465ab,20500019,15257817,318686,,,1,920278767,,,,,,
