transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0xedb87ae4257354f4bbdfc79912bb67151ea36fe3e3f348dd36c96a5594bd6a96,104,0x04e3fbe938d3630d41175a94db07cf5db107ff0d34330e82257542756a829a37,20500039,12652996,82243,,,1,1059430786,,,,,,
0xedc4e99ae138ba19df44515092560f09e99d6bdc6af0fc3f7f4e21f83fed1fc3,26,0x5f14a36d0dcb6d40f7823d8f14c36d7b5433b357a7a9ae753e65f17717464aa1,20500008,3276129,205888,,,1,1775997408,,,,,,
0xedc728d145b703b83afc9f617c4f52e2606ae96d40a9e8e7638454fd2f4ca664,160,0x9f8ae3e10e3715387953f44b1deffbb5a48f077a2b78f87025dbf5a3d097073a,20500081,14715552,41309,,,1,847935209,,,,,,
0xedca4a7e855b2176f95b6ba13fb2b46d5e456eccc57fbf62ad1d347d5a854f78,62,0xf4df9593744e629c454b0f9e577b2425ca5ddb63bd06a57af52d1b477692267b,20500046,10075296,63209,,,1,2874603989,,,,,,
0xedcc7307cf29804c9bd362262940291f7d22cc1cf1d66711988a56c0d646a751,109,0x8cdfef2a8837779c2236ceb2e55d6cf9c7be329e3ac578b4bbd5bb2c08e80fc7,20500042,9808542,29761,,,1,1949649014,,,,,,
0xedcee4c3f72bbca958223ddde7aba2172105402babb32ba5aac5c0a288468a95,22,0xc40f70f31c9b80aa5c2cf990432e2103b24c33f88ebd73ac94df56ee09cb8d72,20500088,6379251,164227,,,1,1004594654,,,,,,
0xedcfeea33f9094ead4b02667b69079806165c1b2689624e3fc25314ff296dbf7,131,0x45e6ea3c7d63b7242977aeee6ee2c2b46dfc4f3b6540dc70afff93a7014013da,20500020,7673393,223956,,,1,986038506,,,,,,
0xedd7e539adb56c60383593f117ea8a8885c7a7e1d83e6110c76968d052fa3a32,20,0x2f3dbc8ac35dc54255a0c579964f3570b9a0109372a9cd5f2175da98fefa280b,20500067,3383826,121353,,,1,3248318419,,,,,,
0xedec6527bfda2d4d1218f3b9887af36ca4eb1df3aa41ea248f76ecb2af6497d8,41,0x97f0de193f195d4c7a273cd26717d684ead711d8f54c75bbd407ebfc89eaf8f4,20500076,1561388,63209,,,1,1938817035,,,,,,
0xedef7c0c0dd2a30c3e67750b6e31c934948dfd364352c505c8eeb3c0e12f806a,56,0x6e198629b9bd1748efd348365c8afe79869150d6881641c49b0afb403b517fe2,20500068,6448223,41309,,,1,1817050134,,,,,,
