transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0xc11e58b41aaad611b59de9d32aa10554c3fe922f8b35e6549842fad5a29691ef,44,0xf4df9593744e629c454b0f9e577b2425ca5ddb63bd06a57af52d1b477692267b,20500046,7886333,178807,,,1,1874603989,,,,,,
0xc12db601e40162e70972579c1daf4c917dae2ba2d558932f6d18d81088e049c2,88,0x2db8507998245cad5b850423e38d1e61c97291b6d8a2e67614ce402848905c8c,20500099,9738634,139940,,,1,1125947688,,,,,,
0xc14ce7c58435e16cd97e77ecae53290ca29fb363e9ffff196f966953b590ffad,57,0xb48b09e92dc7345048955fcb1ef6824a1e334d195d598e919dbfcf4e4e509b59,20500074,23682135,150896,,,1,855951687,,,,,,
0xc14cf56ab4f3e4a991e33d7317a0c868407da735ab4171349dc8ef9559cb2d06,8,0x5976654fb174993fc2e0bbd271e6076b64e28f06bbf74b882d63efa3d77cb711,20500010,454333,52416,,,1,2960606241,,,,,,
0xc14fe502dbdd2729e892104373d2417b104335d1dfc63730f016b0d0d2dfdf52,73,0xff1df54c8021102af748fc1780f12928c3139419ded8713f79b09b0a147428c5,20500028,5494372,30323,,,1,1804958291,,,,,,
0xc158392e5df50d7af7784bc947959c28d816193d7e6b64a957577d7e76fd0c69,105,0x0a6820d8d1916fae760945d4c8e6d710eab715d3fa5364099c5fc23d58d4d7cc,20500015,12403703,41309,,,1,2000000000,,,,,,
0xc15acb3608d0a49e32c307cd7b6ae0243d55c748c6d5b2c2f584e6fbeccf4c78,141,0x2f3dbc8ac35dc54255a0c579964f3570b9a0109372a9cd5f2175da98fefa280b,20500067,12637046,56606,,,1,2828318419,,,,,,
0xc16121692581f7dedfd390917ed522d6df6e744d21d5fb8a4b7bdd95c300331d,25,0xf4df9593744e629c454b0f9e577b2425ca5ddb63bd06a57af52d1b477692267b,20500046,5586823,166280,,,1,2874603989,,,,,,
0xc16e61a1170ec5418ea64e14a29489d49631365988406748e84fa6d2ccef8035,72,0x7147d96726b4a68091281bfc8c38459eb2fa4274234b09e73fc5c68221c73976,20500040,7324882,84000,,,1,1788836441,,,,,,
0xc17a55e86bb7edabe4d49aa0b0c71479253cd9a92af0a53284460c8f328a1592,30,0x5f14a36d0dcb6d40f7823d8f14c36d7b5433b357a7a9ae753e65f17717464aa1,20500008,3560419,168216,,,1,4863324408,,,,,,
