transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x2f09005b53adcd9329f8ae0f76edb4e15744437f9a2d2fbe9a43e40dcd645235,27,0xaeeec164cc35965298871a469ebf354a02f50366f96c846027efc1b5897a8c13,20500027,25724015,182571,,,1,1700109391,,,,,,
0x2f0ae4d4d3378df37df99cfbd74a3e6a13a0239ffa5455341a80beac4f020032,54,0x31858c460804d5b985d69ae2228720029aa3b1df194aebe7750ef25ec20ec1ec,20500063,3644154,299605,,,1,887092797,,,,,,
0x2f0c8868eb0813a417a271e0eff6e156be0d5d042eae5230c9117318acdea361,118,0xc40f70f31c9b80aa5c2cf990432e2103b24c33f88ebd73ac94df56ee09cb8d72,20500088,14368682,139475,,,1,879020323,,,,,,
0x2f22f5a3ba1ac6f1fb4c5c8cf9ab3902b2281dcd66820dfb647200b433626fd2,24,0xf66440bd37a92b072ddbc6a1d170b85d7082e11e98554c1a5612b409745c4af9,20500016,1066709,41309,,,1,2000000000,,,,,,
0x2f2ae6fec7d73880498b1e3583bc9bc3cf60a6c8f9901435462721c403d22d53,12,0x44e01ed29d395f107abfffaa6f8c06cf49e88403f7e62be880c8ebda6416ce52,20500041,2259603,156695,,,1,3971002127,,,,,,
0x2f2d55910f39c8d04815660ef79ded3ffa90b7f6c8c47b0325635876c5d4a0cf,6,0xb078220325ef74b1531613f9f5cadae51f2408f99353c53ba9db8c2d533afb87,20500048,1226223,111950,,,1,19203305275,,,,,,
0x2f44276f98f2a6844c81ca9a4c9c4555efa3b1edba056c50ee4f5f56c1f1ce65,26,0x2ccba281c8ad68be383bfc7eca318d9de9650fdde69912b0ae4cfec9c5a6de89,20500069,2566203,63197,,,1,2782098997,,,,,,
0x2f4e838537f9e60cef550832ab29bb9d8285c4bb2760e6c3ef61cbab6d2f684d,32,0x6e198629b9bd1748efd348365c8afe79869150d6881641c49b0afb403b517fe2,20500068,5480999,287174,,,1,1128862468,,,,,,
0x2f5210272c38cbc9138d6534384e1e8a73e98123798659a2fd84759a7ab3cfa5,20,0x05f442287c474b783abba53ab979a2e6af7a3bbd8f4497513590289cb0ff877b,20500030,24926893,21896779,,,1,950522081,,,,,,
0x2f66e70262dfc391caa21160c5826d5538fe2eb5f05fd635745848215c8e4c7f,28,0x4fc7456de99b95517a511aac0d5c8a94e2691988ad8db1664f5e8ffc1f27182b,20500004,2582185,63221,,,1,2926675711,,,,,,
