transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0xfdee26aab2edef61e17822cb478e30f458ec6838f630bfbacb83977433e94b40,1,0x7147d96726b4a68091281bfc8c38459eb2fa4274234b09e73fc5c68221c73976,20500040,259928,150920,,,1,1969831630,,,,,,
0xfdf64580edc7eef8f4da60a284bbb01780d60c075272ecf307f71c169d6b5619,3,0x04e3fbe938d3630d41175a94db07cf5db107ff0d34330e82257542756a829a37,20500039,652240,127743,,,1,55419484322,,,,,,
0xfdf8b1fbfa323f5539e3b6fda8c703813f12c9fde3124c4608ee0cb685afd499,80,0x9e8f389093a2e0e6aac23cbb21d01422ac6cdab554297b080232c1c4435307c6,20500087,5915072,82502,,,1,1401381405,,,,,,
0xfe0909b37387d79940f0ac1f82eb5d92c93798f88021c9a8e4d7199b4879ebeb,26,0x27648277ef2346a41f720ce082ae87893d063bcd2b1af141079abe202d76420f,20500066,5995052,169524,,,1,2273130643,,,,,,
0xfe11b413c8a5a64e4ede548c10b3394d1064f629c82b6d7619ddcdef64d9a20a,46,0x5c9b08a4867c5b7ffa18886ee8a32e99586ace8750ebceb39a130f95eb406af8,20500055,8916312,86069,,,1,1774681996,,,,,,
0xfe11d4d97b8c23755b0340727c87d17f62dde78c5c452c55aaa627da2d964a83,46,0x5f14a36d0dcb6d40f7823d8f14c36d7b5433b357a7a9ae753e65f17717464aa1,20500008,4663104,63197,,,1,2863324408,,,,,,
0xfe11dfd4578477cf5682db293c3e36f8bc7e8eb51980cfc8b18ee4a85f22bc11,88,0x9e8f389093a2e0e6aac23cbb21d01422ac6cdab554297b080232c1c4435307c6,20500087,6251374,77739,,,1,1000000000,,,,,,
0xfe162c7e81ed4391f5520087a7c69a43d6cecbab9e0b45178c026339e21ae12b,64,0xc4180bc302924f225fda0b5e972d253228c8fb8e2c8bc428db2d317dda7cef59,20500031,11683008,46109,,,1,2000000000,,,,,,
0xfe18da16b7f9e36387ddfe6b3f54e0a6e2c96771c2c2db96b7206bce181515c8,126,0xb48b09e92dc7345048955fcb1ef6824a1e334d195d598e919dbfcf4e4e509b59,20500074,28302438,275085,,,1,1710759826,,,,,,
0xfe1c8080fb7f82a8b3d38d8e85842266b59f3408cfa8b278c4e6f1f2298507c3,16,0xe01ea4d2343fa4ff3a1369be610ebd0a426005d16fe9e49dd8670bf80cbd5b21,20500043,2732954,51864,,,1,2941289864,,,,,,
