transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0x0009a29911e20a0778c616b13f34afb5a846e77cefcbd1e7efe6ec5054051a6b,87,0xc44b082920aee24c5de44e1948c5eb0bfc39e017ef15ac0315f9ddaea2583fd1,20500021,7490065,78403,,,1,1791101585,,,,,,
0x000e82299a789bd8626148db7be85a44940e753c7aaf5f443486df0b3517b278,34,0x4fa5be79bc685bf23b14823a8e7fa93fd31a0928239b68d588dfa693b14d5dee,20500035,4283140,200995,,,1,1035118960,,,,,,
0x001ce335e87af7040d02d2f41a0ec0343f2e3ae5ecf60759b0225c06ba66ec2b,104,0x9e32f6d656b42947792a2a10177752df6550d481d6af4a1dae7911f77b19cec0,20500047,10689502,58409,,,1,864915709,,,,,,
0x003aa699175063e17686937729de5539eb29fe2063b06051aebc157fe0d166dc,9,0x28232ca6a222b19c0bf059d5690254dea5103bbdc8995c4bd7bdbe5e8ccb1f08,20500002,1568508,324309,,,1,1976521909,,,,,,
0x003bb4933a0366087e7c010c49aa9730de417388ae53c424702ea3fe5f2dde35,12,0x7808e982ad8ed0eec3054f19cb6d09787284abb4492dc3879da7982ba3f0818d,20500086,8009123,129983,,,1,2695266950,,,,,,
0x00546b57294f216f748f42ffe4d80262b35c55bd7ac06d0bbdb4d94c1ebb1e8a,87,0xc218bf80d5941efb0429d3bb5c5384b0a2b9dd75aec5b26c7c43a5eb2e8465ab,20500019,11280348,57472,,,1,1671295488,,,,,,
0x00546bbb22fb5ad8401d8aa6411d520ff7c7fe942d0a700caa8f524c5d3a04df,11,0x8cdfef2a8837779c2236ceb2e55d6cf9c7be329e3ac578b4bbd5bb2c08e80fc7,20500042,2894601,244760,,,1,2449649014,,,,,,
0x0054bedc33185c4fc672caf4537e5d41098ac822bccd76f756c6245d1c11f900,105,0x94b2bd449af2ba0dcb83b6e1dfadea052a9d4f33b64c0ba3d5a072c1ecb90c3e,20500009,11923121,51883,,,1,1944862347,,,,,,
0x006299cdf955aa4af2f617d268f55f43b5f520041f7ad0d693b9bb7faf6783e2,148,0x4fc7456de99b95517a511aac0d5c8a94e2691988ad8db1664f5e8ffc1f27182b,20500004,11592556,116392,,,1,927675711,,,,,,
0x0079e3ad83e529c27f0e465e184ec7e74746464d3add7a177d651dd1bfb751d2,23,0x27648277ef2346a41f720ce082ae87893d063bcd2b1af141079abe202d76420f,20500066,5454778,812303,,,1,1145036405,,,,,,
