transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0xd0c729387f35742d2c85f229c8fbd7dc1a7ec4eba475c16bdc65897515c7881e,42,0xa88da028fba72d5b26ffdb52ad4f0c74b56d004aef31438b35de0fa3050effa9,20500044,3068416,144418,,,1,2384209922,,,,,,
0xd0db436bca7beb2b93185301a41bf076ce7bc127ce569e2c309ae402af3c1f79,115,0x4cd3a9943339663a4de613b49a8eb06f24bf0326fc70131adc85ca511e3e856a,20500077,12221148,70225,,,1,923677200,,,,,,
0xd0dee3a3f188c46dc970f17f6e39ee18ceff96405b89399ffb3482f51ec7bb63,108,0xff1df54c8021102af748fc1780f12928c3139419ded8713f79b09b0a147428c5,20500028,8611513,77732,,,1,1000000000,,,,,,
0xd0ed7bed24ee42f1b0bea17b1852f6828efdda3d7e024eae6a5d76ecdd803eca,116,0x21828009a8206975b00a6f96973450afdb0d53e98d96ef17c1a6a273b3d48d40,20500011,10347502,173684,,,1,1049907200,,,,,,
0xd0f9a8e04486da26838bc81083f1d55f3d171bbc3fe34e8c1baeb2fb89aa5f1e,2,0x0399f3396f956a349bb92fa2f1283e79d94e817a092c41e766461d22242dc287,20500037,505989,168851,,,1,982257698,,,,,,
0xd1156ee593012a9ce526d44de98b467cefe5f84a5ee994af71f263713f7a8fba,40,0xcb8ff0f63df7b35cac73b13e382a6faaa5efcabbcbfa1a374d1906566fa43bca,20500045,4775109,459656,,,1,1811215413,,,,,,
0xd11d3dd4bd1c94d56e1c44f1ffec26acb1e5546fbb53515f49a6798f59638ee3,140,0xe9c142141a691de85f3c95a611435efc30817a6b9b8b3c01513934da16c6cff7,20500089,12888072,106824,,,1,859110638,,,,,,
0xd12421a25e656ff563a678473f39693086a1bc691c2735635fe32ebfac466047,73,0x9e32f6d656b42947792a2a10177752df6550d481d6af4a1dae7911f77b19cec0,20500047,7219078,264849,,,1,1050724786,,,,,,
0xd129bba52de8f4066087d1f10d66c516b699fa01519964179e4b972343b063b0,74,0x27648277ef2346a41f720ce082ae87893d063bcd2b1af141079abe202d76420f,20500066,11300327,208480,,,1,1020993545,,,,,,
0xd13f95c28787e8ad32daa08947d41abce4f3063fc0e1518d1b76f895241474e5,131,0x2ccba281c8ad68be383bfc7eca318d9de9650fdde69912b0ae4cfec9c5a6de89,20500069,28762920,136382,,,1,800000000,,,,,,
