transaction_hash,transaction_index,block_hash,block_number,cumulative_gas_used,gas_used,contract_address,root,status,effective_gas_price,l1_fee,l1_gas_used,l1_gas_price,l1_fee_scalar,blob_gas_price,blob_gas_used
0xf4cf1ce744b64d03ebe81aaf004aa8d649ef2281fa1754e5578dc4107a2bd047,164,0x60613e93b9d7b7634e03400a9e9b98a057bfd64c3cea1cdb6a706fde1f478763,20500014,11578412,29541,,,1,2000000000,,,,,,
0xf4d415055f7638e5f60e5d00d7f08388f446b632e7f03a62c7cb5eb89ab5cfe1,96,0x9e660c8d1a11cac8d171a07ef438a77b71ea2d06ea19c8193f510a5f7fd140ce,20500053,14316520,77732,,,1,1000000000,,,,,,
0xf4e29a9bbff767721be0a28dfffc74784fb59a1269c30a7a90d90291b079cd4e,45,0x2e1b17407721f337bcf23aa58db404d65e5e98a81aac84fb4079e9fca07558b1,20500022,4004230,190276,,,1,1882977003,,,,,,
0xf4ee6ed3072e5267975ff7732f7f944b31501562417b2d5c980ce3aa106ba89a,102,0x2ccba281c8ad68be383bfc7eca318d9de9650fdde69912b0ae4cfec9c5a6de89,20500069,9564475,117539,,,1,832098997,,,,,,
0xf4f9dcc97fd8342787a414325ed0597b22e3422ba56dc2a071320e133cce20cc,31,0x5c9b08a4867c5b7ffa18886ee8a32e99586ace8750ebceb39a130f95eb406af8,20500055,7369462,187421,,,1,1774681996,,,,,,
0xf4fc8075b05886ce13e8b8c8f5354a395c427a79b374ec68b1cea6fc28ba49ce,120,0x0399f3396f956a349bb92fa2f1283e79d94e817a092c41e766461d22242dc287,20500037,12902446,46097,,,1,1816775780,,,,,,
0xf511e7732e639f7187acb8d8acd29dfc924001587bcbe5414da4d899a04a9fa6,132,0x2db8507998245cad5b850423e38d1e61c97291b6d8a2e67614ce402848905c8c,20500099,13423753,39446,,,1,3025947688,,,,,,
0xf519b84b8c7aa54448a39bb138172dc2fa350e6638ce463c014576b17170eede,191,0x42e86a6d0d533045ea6b36412c822c6c833977afcb7950cf15c2345cfa4095db,20500054,18068938,166412,,,1,2050307280,,,,,,
0xf51e2ae5dbd014856ba7ce68f20285e359d9209d7682b62cd8bb0defc42eb9b2,36,0xbd3d5c05fc535f3c9b86a1aa31db0c2e12ad46a3be3acc6c1d054aa9d0e5fd36,20500051,3197608,63209,,,1,914232697,,,,,,
0xf52c18d6d31d9cc6d34d0be453aba0977c099ac611ec3fddccab0ef6f9bd8893,16,0x8af0d64fdca44e4fb2d4418f886f3966c538a147e469cd60d6f01e241d5824cd,20500084,1395163,174090,,,1,2883992072,,,,,,
