log_index,transaction_hash,transaction_index,block_hash,block_number,address,data,topics
303,0x087fecd6fda6c1bcec1cffbf36d292501597d1d37802b7cf09acb6b4a9825547,101,0x2f3dbc8ac35dc54255a0c579964f3570b9a0109372a9cd5f2175da98fefa280b,20500067,0x06012c8cf97bead5deae237070f9587f8e7a266d,0x0000000000000000000000008c3dffab3cc45fb09410dedfc23446dab0a4b3b60000000000000000000000000a12cfda55a62bb993037407a5a38630154da715000000000000000000000000000000000000000000000000000000000017821b,0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef
304,0x087fecd6fda6c1bcec1cffbf36d292501597d1d37802b7cf09acb6b4a9825547,101,0x2f3dbc8ac35dc54255a0c579964f3570b9a0109372a9cd5f2175da98fefa280b,20500067,0x8c3dffab3cc45fb09410dedfc23446dab0a4b3b6,0x63d7403d72c4c6706397b55ee3ca1d1b495a5807dcfa9f1c01b6a995441e71a500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001,0x101214446435ebbb29893f3348e3aae5ea070b63037a3df346d09d3396a34aee
193,0x08824c3c2e7c5bec29510632bd5a918228e6a4398e118da5c0a25ca15a5ba4fa,24,0x7519808ac40e772b1c42b7b8c1f06074a35a4863e1d2e735c8d444f92f1717e9,20500023,0x777b6d4730a8a890dc64bf202514ce03ab001c02,0x0000000000000000000000000000000000000000000000a2a15d09519be00000,"0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef,0x000000000000000000000000f2490d2d5c65411db1f58018082e63818bc04cac,0x0000000000000000000000004ee363e383068961a36547d89eb3df38c87f7a4b"
194,0x08824c3c2e7c5bec29510632bd5a918228e6a4398e118da5c0a25ca15a5ba4fa,24,0x7519808ac40e772b1c42b7b8c1f06074a35a4863e1d2e735c8d444f92f1717e9,20500023,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x000000000000000000000000000000000000000000000000035a1bfdead3a32a,"0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef,0x0000000000000000000000004ee363e383068961a36547d89eb3df38c87f7a4b,0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad"
195,0x08824c3c2e7c5bec29510632bd5a918228e6a4398e118da5c0a25ca15a5ba4fa,24,0x7519808ac40e772b1c42b7b8c1f06074a35a4863e1d2e735c8d444f92f1717e9,20500023,0x4ee363e383068961a36547d89eb3df38c87f7a4b,0x000000000000000000000000000000000000000000001c3ba365496d0ea3841a000000000000000000000000000000000000000000000000920e44f761747247,0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1
196,0x08824c3c2e7c5bec29510632bd5a918228e6a4398e118da5c0a25ca15a5ba4fa,24,0x7519808ac40e772b1c42b7b8c1f06074a35a4863e1d2e735c8d444f92f1717e9,20500023,0x4ee363e383068961a36547d89eb3df38c87f7a4b,0x0000000000000000000000000000000000000000000000a2a15d09519be0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000035a1bfdead3a32a,"0xd78ad95fa46c994b6551d0da85fc275fe613ce37657fb8d5e3d130840159d822,0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad"
197,0x08824c3c2e7c5bec29510632bd5a918228e6a4398e118da5c0a25ca15a5ba4fa,24,0x7519808ac40e772b1c42b7b8c1f06074a35a4863e1d2e735c8d444f92f1717e9,20500023,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x00000000000000000000000000000000000000000000000000022530a281cf20,"0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef,0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x000000000000000000000000000000fee13a103a10d593b9ae06b3e05f2e7e1c"
198,0x08824c3c2e7c5bec29510632bd5a918228e6a4398e118da5c0a25ca15a5ba4fa,24,0x7519808ac40e772b1c42b7b8c1f06074a35a4863e1d2e735c8d444f92f1717e9,20500023,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0000000000000000000000000000000000000000000000000357f6cd4851d40a,"0x7fcf532c15f0a6db0bd6d0e038bea71d30d808c7d98cb3bf7268a95bf5081b65,0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad"
69,0x088487d698fb9b36b44f4b88770a28433037d27029bb529624264e6fe5a12ee2,9,0x47fab5a15da95a027d31b4cedf7d61878804b08e356c2c5601e495bb6c2128aa,20500098,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x000000000000000000000000000000000000000000000000000000001b4ec8fb,"0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef,0x000000000000000000000000d79a1bd1778a76c991271b14d6ac886ee8331553,0x000000000000000000000000fa7093cdd9ee6932b4eb2c9e1cde7ce00b1fa4b9"
70,0x088487d698fb9b36b44f4b88770a28433037d27029bb529624264e6fe5a12ee2,9,0x47fab5a15da95a027d31b4cedf7d61878804b08e356c2c5601e495bb6c2128aa,20500098,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0000000000000000000000000000000000000000000000000000000000118550,"0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef,0x000000000000000000000000d79a1bd1778a76c991271b14d6ac886ee8331553,0x000000000000000000000000e8a8b458bcd1ececc6b6b58f80929b29ccecff40"
